d,nome,cognome,legislatura,gender
http://dati.camera.it/ocd/deputato.rdf/d30230_12,DIEGO,NOVELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,male
http://dati.camera.it/ocd/deputato.rdf/d30410_12,ALDO,REBECCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,male
http://dati.camera.it/ocd/deputato.rdf/d30460_12,GIOVANNI,RIVERA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,male
http://dati.camera.it/ocd/deputato.rdf/d30230_13,DIEGO,NOVELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,male
http://dati.camera.it/ocd/deputato.rdf/d30410_13,ALDO,REBECCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,male
http://dati.camera.it/ocd/deputato.rdf/d30460_13,GIOVANNI,RIVERA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,male
http://dati.camera.it/ocd/deputato.rdf/d301580_15,FRANCESCO,DE LUCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302040_15,BRUNO,MURGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302042_15,GIORGIO,OPPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302043_15,LUIGI,COGODI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302044_15,NICOLA,TRANFAGLIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302045_15,ELIA,VACCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302046_15,MARCO,CALGARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302048_15,MASSIMO SAVERIO ENNIO,FUNDARO',http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302049_15,MARIO,BARBI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302050_15,FRANCESCO,PIRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302051_15,PAOLO,FERRERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302053_15,LUIGI,FEDELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302054_15,NICOLA,ADAMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302055_15,SALVATORE,MAZZARACCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302056_15,ANTONIO,BUONFIGLIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302057_15,SALVATORE,GRECO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302059_15,DANIELE,CAPEZZONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302060_15,DOMENICO,ZINZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302061_15,ORAZIO ANTONIO,LICANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302063_15,GIUSEPPE,TREPICCIONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302064_15,RAFFAELE,AURISICCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302065_15,FRANCESCO,FORGIONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302067_15,SALVATORE,IACOMINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302068_15,SILVIO,CRAPOLICCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302069_15,ARTURO,SCOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302070_15,MAURIZIO,TURCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302071_15,BRUNO,CESARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302072_15,SERGIO,D'ELIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302073_15,CAMILLO,PIAZZA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302075_15,ANGELO,PIAZZA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302076_15,ANTONIO,VERINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302077_15,MAURIZIO,ACERBO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302078_15,MASSIMILIANO,SMERIGLIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302079_15,RAPISARDO,ANTINUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302080_15,ANGELO,BONELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302081_15,ALI',KHALIL,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302083_15,LUIGI,CANCRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302084_15,IACOPO,VENIER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302086_15,LUCIANO,ROSSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302087_15,ANTONELLO,IANNARILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302089_15,SIMONE,BALDELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302090_15,AMERICO,PORFIDIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302091_15,MARCO,BELTRANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302094_15,FERDINANDO BENITO,PIGNATARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302096_15,ANDREA,RICCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302098_15,PAOLO,CACCIARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302099_15,MARCO,CAPPATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302100_15,FRANCESCO MARIA,GIRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302101_15,RODOLFO GIULIANO,VIOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d30350_14,GIUSEPPE,PISICCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,male
http://dati.camera.it/ocd/deputato.rdf/d30500_14,GIOVANNI,RUSSO SPENA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,male
http://dati.camera.it/ocd/deputato.rdf/d301580_16,FRANCESCO,DE LUCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302040_16,BRUNO,MURGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302042_16,GIORGIO,OPPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302046_16,MARCO,CALGARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302049_16,MARIO,BARBI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302056_16,ANTONIO,BUONFIGLIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302060_16,DOMENICO,ZINZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302070_16,MAURIZIO,TURCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302071_16,BRUNO,CESARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302086_16,LUCIANO,ROSSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302087_16,ANTONELLO,IANNARILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302088_16,ARMANDO,DIONISI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302089_16,SIMONE,BALDELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302090_16,AMERICO,PORFIDIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302091_16,MARCO,BELTRANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302100_16,FRANCESCO MARIA,GIRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302101_16,RODOLFO GIULIANO,VIOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302104_15,GIORGIO,CALO',http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302105_15,CARLO,MONGUZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302106_15,SERGIO,OLIVIERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302107_15,FEDERICO,TESTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302107_16,FEDERICO,TESTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302108_15,VITTORIO,ADOLFO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302110_15,EUGENIO,MINASSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302110_16,EUGENIO,MINASSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302112_15,ROBERTO,SOFFRITTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302113_15,GIORGIO,HOLZMANN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302113_16,GIORGIO,HOLZMANN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302116_15,GIAN LUCA,GALLETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302116_16,GIAN LUCA,GALLETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302117_15,SERGIO,PIZZOLANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302117_16,SERGIO,PIZZOLANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302118_15,GIOVANNI,PAGLIARINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302120_15,MARIO,RICCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302121_15,LUCIANO,D'ULIZIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302123_15,PIETRO,MARCAZZAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302123_16,PIETRO,MARCAZZAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302125_15,ALBERTO,BURGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302128_15,SANDRO,GOZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302129_15,IVANO,STRIZZOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302130_15,ANTONIO,BORGHESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302132_15,LEONARDO,MARTINELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302133_15,ANGELO,COMPAGNON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302134_15,GIUSEPPE,ASTORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302138_15,DANIELE,FARINA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302140_15,FRANCESCO,PROIETTI COSIMI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302141_15,CARLO,COSTANTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302142_15,GIUSEPPE,OSSORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302143_15,LUCIO,BARANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302144_15,TOMMASO,PELLEGRINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302145_15,STEFANO,ALLASIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302146_15,COSIMO,MELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302147_15,FRANCESCO,NAPOLETANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302148_15,ENRICO,MONTANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302149_15,DOMENICO,LOMELO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302150_15,AURELIO SALVATORE,MISITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302151_15,MASSIMO,GARAVAGLIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302152_15,LORENZO,BODEGA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302153_15,GIOVANNI,FAVA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302154_15,SALVATORE,RAITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302155_15,MAURIZIO,FUGATTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302156_15,FEDERICO,PALOMBA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302157_15,ALBERTO,FILIPPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302159_15,MARCO,POTTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302160_15,GIANLUCA,PINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302161_15,VINCENZO,OLIVA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302163_15,GIUSEPPE,FINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302164_15,GENNARO,MIGLIORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302360_15,BRUNO,MELLANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302421_15,ROBERTO,POLETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302422_15,GIOVANNI,CUPERLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302423_15,STEFANO,PEDICA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302424_15,GINO,SPERANDIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302425_15,EZIO,LOCATELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302460_15,FRANCESCO,AMENDOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302500_15,PIETRO,RAO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302560_15,GIORGIO,D'AMBROSIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d30350_15,GIUSEPPE,PISICCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,male
http://dati.camera.it/ocd/deputato.rdf/d302059_17,DANIELE,CAPEZZONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302069_17,ARTURO,SCOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302078_17,MASSIMILIANO,SMERIGLIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302089_17,SIMONE,BALDELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302117_17,SERGIO,PIZZOLANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302128_16,SANDRO,GOZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302128_17,SANDRO,GOZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302129_16,IVANO,STRIZZOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302130_16,ANTONIO,BORGHESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302133_16,ANGELO,COMPAGNON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302138_17,DANIELE,FARINA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,male
http://dati.camera.it/ocd/deputato.rdf/d302140_16,FRANCESCO,PROIETTI COSIMI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302141_16,CARLO,COSTANTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302142_16,GIUSEPPE,OSSORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302143_16,LUCIO,BARANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302145_16,STEFANO,ALLASIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302150_16,AURELIO SALVATORE,MISITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302153_16,GIOVANNI,FAVA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302155_16,MAURIZIO,FUGATTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302160_16,GIANLUCA,PINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302187_16,VINCENZO,BARBA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302200_16,LUIGI,BOBBA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302220_16,FRANCESCO,DIVELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302242_16,GIULIO,MARINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302270_16,LIDO,SCARPETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302271_16,GIORGIO CLELIO,STRACQUADANIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302272_16,VINCENZO,TADDEI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302283_16,MARCELLO,DE ANGELIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302284_16,ANTONIO,DE POLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302288_16,MAURO,LIBE',http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302291_16,NEDO LORENZO,POLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302295_16,SALVATORE,RUGGERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302302_16,LUIGI,NICOLAIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302422_16,GIOVANNI,CUPERLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302540_16,FRANCESCO,PIONATI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302741_16,MATTEO,SALVINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302744_16,MATTEO,COLANINNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302746_16,VINICIO GIUSEPPE GUIDO,PELUFFO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302750_16,FRANCESCO,ARACRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302752_16,MATTEO,MECACCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302753_16,FULVIO,FOLLEGOT,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302755_16,SAVINO,PEZZOTTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302756_16,GIAN CARLO,ABELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302757_16,MASSIMO ENRICO,CORSARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302758_16,RAFFAELLO,VIGNALI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302759_16,LUCIANO,PIZZETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302760_16,MARCO,CARRA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302761_16,MARCO GIOVANNI,REGUZZONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302762_16,NICOLA,MOLTENI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302763_16,MARCO,RONDINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302765_16,JONNY,CROSIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302767_16,PIERGUIDO,VANALLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
http://dati.camera.it/ocd/deputato.rdf/d302769_16,SANDRO MARIO,BIASOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,male
