Governo,Ministro,nome,cognome,gender,legislatura
I Governo Dini,Ministro senza Portafoglio,ANTONIO,BRANCACCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro di Grazia e giustizia,VINCENZO,CAIANIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro dei Trasporti e della navigazione,GIOVANNI,CARAVALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Ciampi,Ministro senza Portafoglio per la funzione pubblica,SABINO,CASSESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro del Turismo e spettaciolo,CARLO AZEGLIO,CIAMPI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro dell'Interno,CARLO AZEGLIO,CIAMPI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Amato,Ministro senza Portafoglio per le politiche comunitarie,GIANFRANCO,CIAURRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Amato,Ministro senza Portafoglio per gli Affari regionali,GIANFRANCO,CIAURRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Dini,"Ministro dell'Industria, commercio e artigianato",ALBERTO,CLO',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro del Commercio con l'estero,ALBERTO,CLO',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Ciampi,Ministro dell'Università e della ricerca scientifica e tecnologica,UMBERTO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Amato,Ministro della Giustizia,GIOVANNI,CONSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro della Giustizia,GIOVANNI,CONSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro senza Portafoglio per gli Affari sociali,FERNANDA,CONTRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Dini,Ministro della Difesa,DOMENICO,CORCIONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro dell'Interno,GIOVANNI RINALDO,CORONAS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Amato,Ministro dell'Agricoltura e Foreste,ALFREDO,DIANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,"Ministro per le Risorse agricole, alimentari e forestali",ALFREDO,DIANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro dell'Agricoltura e Foreste,ALFREDO,DIANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Berlusconi,Ministro senza Portafoglio per i rapporti con il Parlamento,GIULIANO,FERRARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Ciampi,Ministro delle Finanze,FRANCO,GALLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Dini,Ministro delle Poste e telecomunicazioni,AGOSTINO,GAMBINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro della Sanità,ELIO,GUZZANTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,"Ministro per le Risorse agricole, alimentari e forestali",WALTER,LUCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro del Bilancio e della programmazione economica,RAINER,MASERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro senza portafoglio per le Politiche dell'Unione Europea,RAINER,MASERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro senza portafoglio per la Funzione pubblica,GIOVANNI,MOTZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro senza portafoglio per le Riforme istituzionali,GIOVANNI,MOTZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro senza portafoglio per gli Affari regionali,GIOVANNI,MOTZO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Ciampi,Ministro senza Portafoglio per le politiche comunitarie,LIVIO,PALADIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Dini,Ministro dei Beni culturali e ambientali,ANTONIO,PAOLUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Amato,Ministro dell'Ambiente,CARLO,RIPA DI MEANA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Amato,Ministro dei Beni culturali ed ambientali,ALBERTO,RONCHEY,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro dei Beni culturali e ambientali,ALBERTO,RONCHEY,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Dini,Ministro dell'Università' e della ricerca scientifica e tecnologica,GIORGIO,SALVINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Ciampi,"Ministro dell'Industria, commercio e artigianato",PAOLO,SAVONA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
VI Governo Andreotti,Ministro del Commercio con l'Estero,RENATO,RUGGIERO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro del Turismo e Spettacolo,FRANCO,CARRARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro dell'Agricoltura e delle Foreste,VITO,SACCOMANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro delle Partecipazioni statali,FRANCO,PIGA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro del Turismo e Spettacolo,CARLO,TOGNOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro del Turismo,CARLO,TOGNOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Berlusconi,Ministro della Pubblica Istruzione,FRANCESCO,D'ONOFRIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro senza Portafoglio per le politiche dell'Unione europea,DOMENICO,COMINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VII Governo Andreotti,Ministro del Commercio con l'Estero,VITO,LATTANZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro senza Portafoglio per il coordinamento della Protezione civile,VITO,LATTANZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Berlusconi,"Ministro dell'Industria, Commercio e Artigianato",VITO,GNUTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VII Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,FRANCO,MARINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Berlusconi,Ministro dell'Interno,ROBERTO ERNESTO,MARONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Amato,Ministro delle Poste e delle Telecomunicazioni,MAURIZIO,PAGANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro delle Poste e delle telecomunicazioni,MAURIZIO,PAGANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
VI Governo Andreotti,"Ministro dell'Università, della Ricerca Scientifica e Tecnologica",ANTONIO,RUBERTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro dell'Università e della Ricerca Scientifica e Tecnologica,ANTONIO,RUBERTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Berlusconi,Ministro del Commercio con l'Estero,GIORGIO,BERNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VI Governo Andreotti,Ministro delle Poste e delle Telecomunicazioni,OSCAR,MAMMI',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Ciampi,Ministro degli Affari esteri,LEOPOLDO,ELIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro senza Portafoglio per le riforme istituzionali ed elettorali,LEOPOLDO,ELIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro del Lavoro e della previdenza sociale,LUIGI,GIUGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Berlusconi,Ministro senza Portafoglio per la Famiglia e Solidarietà sociale,ANTONIO,GUIDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VI Governo Andreotti,Ministro del Lavoro e della Previdenza sociale,ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Amato,Ministro della Pubblica Istruzione,ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro della Pubblica istruzione,ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
VI Governo Andreotti,Ministro senza Portafoglio per gli Affari sociali,ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro senza Portafoglio per gli Affari sociali,ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Berlusconi,Ministro degli Affari Esteri,ANTONIO,MARTINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro dell'Universita' e della Ricerca Scientifica e Tecnologica,STEFANO,PODESTA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro delle Finanze,GIULIO CARLO DANILO,TREMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro senza Portafoglio per la funzione pubblica,GIULIANO,URBANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro senza Portafoglio per gli Affari regionali,GIULIANO,URBANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VII Governo Andreotti,Ministro della Pubblica Istruzione,RICCARDO,MISASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,RICCARDO,MISASI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro dei Lavori Pubblici,GIOVANNI,PRANDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro dei Lavori Pubblici,GIOVANNI,PRANDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Berlusconi,Ministro dei Lavori Pubblici,ROBERTO,RADICE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro della Difesa,CESARE,PREVITI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Amato,Ministro dei Lavori pubblici,FRANCESCO,MERLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Ciampi,Ministro dei Lavori pubblici,FRANCESCO,MERLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Dini,Ministro senza portafoglio per la Funzione pubblica,FRANCO,FRATTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro senza portafoglio per gli Affari regionali,FRANCO,FRATTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VI Governo Andreotti,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,GIOVANNI EUGENIO,MARONGIU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Dini,Ministro del Lavoro e della previdenza sociale,TIZIANO,TREU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro del Tesoro,LAMBERTO,DINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro del Tesoro,LAMBERTO,DINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro di Grazia e giustizia,LAMBERTO,DINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VI Governo Andreotti,Ministro senza Portafoglio,ANTONIO,MACCANICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro senza Portafoglio per gli Affari regionali e i problemi istituzionali,ANTONIO,MACCANICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Dini,Ministro della Pubblica istruzione,GIANCARLO,LOMBARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro di Grazia e giustizia,FILIPPO,MANCUSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Berlusconi,Ministro del Bilancio e della Programmazione economica,GIANCARLO,PAGLIARINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro del Bilancio e della programmazione economica,AUGUSTO,FANTOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro delle Finanze,AUGUSTO,FANTOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
I Governo Dini,Ministro senza portafoglio per le Politiche dell'Unione Europea,AUGUSTO,FANTOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VI Governo Andreotti,Ministro della Difesa,VIRGINIO,ROGNONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro della Difesa,VIRGINIO,ROGNONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro senza Portafoglio per il coordinamento delle politiche comunitarie,PIER LUIGI,ROMITA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro senza Portafoglio per il coordinamento delle politiche comunitarie,PIER LUIGI,ROMITA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VI Governo Andreotti,Ministro dell'Interno,VINCENZO,SCOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro dell'Interno,VINCENZO,SCOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Amato,Ministro degli Affari esteri,VINCENZO,SCOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Amato,Ministro dei Trasporti,GIANCARLO,TESINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
I Governo Amato,Ministro della Marina Mercantile,GIANCARLO,TESINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
VI Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",ADOLFO,BATTAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,Ministro dell'Agricoltura e Foreste,GIOVANNI,GORIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Amato,Ministro delle Finanze,GIOVANNI,GORIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
VI Governo Andreotti,Ministro della Pubblica Istruzione,GERARDO,BIANCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
VII Governo Andreotti,"Ministro dell'Industria, Commercio e Artigianato",GUIDO,BODRATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
I Governo Pella,Ministro delle Finanze,EZIO,VANONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Pella,Ministro del Commercio con l'Estero,COSTANTINO,BRESCIANI TURRONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Pella,Ministro dell'Industria e Commercio,PIERO,MALVESTITI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Pella,Ministro della Marina Mercantile,FERDINANDO,TAMBRONI ARMAROLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
II Governo Berlusconi,Vice Ministro delle Infrastrutture e dei trasporti,MARIO,TASSONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
I Governo Prodi,Ministro della Pubblica istruzione,LUIGI,BERLINGUER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo Prodi,Ministro dell'Università e della Ricerca scientifica e tecnologica,LUIGI,BERLINGUER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo D'Alema,Ministro della Pubblica istruzione,LUIGI,BERLINGUER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
II Governo D'Alema,Ministro della Pubblica istruzione,LUIGI,BERLINGUER,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo Pella,Ministro del Bilancio,GIUSEPPE,PELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Pella,Ministro degli Affari Esteri,GIUSEPPE,PELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Prodi,Ministro dei Lavori Pubblici,ANTONIO,DI PIETRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo Pella,Ministro dell'Interno,AMINTORE,FANFANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo D'Alema,Ministro senza portafoglio per i Rapporti con il Parlamento,GIAN GUIDO,FOLLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
II Governo Berlusconi,Ministro senza portafoglio per gli Affari regionali,ENRICO,LA LOGGIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
I Governo Prodi,"Ministro delle Risorse agricole, alimentari e forestali",MICHELE,PINTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo Prodi,Ministro delle Politiche Agricole,MICHELE,PINTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo D'Alema,Ministro del Lavoro e della Previdenza sociale,CESARE,SALVI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
II Governo D'Alema,Ministro del Lavoro e della previdenza sociale,CESARE,SALVI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
II Governo Amato,Ministro del Lavoro e della Previdenza sociale,CESARE,SALVI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo D'Alema,Ministro della Difesa,CARLO LUIGI,SCOGNAMIGLIO PASINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo D'Alema,Ministro dell'Università e ricerca scientifica e tecnologica,ORTENSIO,ZECCHINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
II Governo D'Alema,Ministro dell'Universita' e della ricerca scientifica e tecnologica,ORTENSIO,ZECCHINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
II Governo Amato,Ministro dell'Università e della ricerca scientifica e tecnologica,ORTENSIO,ZECCHINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo Prodi,Ministro senza portafoglio per la Funzione pubblica,FRANCO,BASSANINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
I Governo Prodi,Ministro senza portafoglio per gli Affari regionali,FRANCO,BASSANINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
