legislatura,Governo,Ministro,nome,cognome
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro del Bilancio,UGO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro dell'Industria e Commercio,IVAN MATTEO,LOMBARDO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro delle Politiche agricole alimentari e forestali,ANDREA,OLIVERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro delle Infrastrutture e dei trasporti,RICCARDO,NENCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro dell'Economia e delle finanze,ANTONIO ENRICO,MORANDO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro dell'Economia e delle finanze,LUIGI,CASERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice ministro della giustizia,ENRICO,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice ministro dello sviluppo economico,CLAUDIO,DE VINCENTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice ministro dello sviluppo economico,CARLO,CALENDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice ministro degli affari esteri,LAPO,PISTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro dell'Interno,FILIPPO,BUBBICO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice ministro degli affari esteri,LAPO,PISTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro degli Affari esteri e della cooperazione internazionale,FEDERICA,MOGHERINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro del Tesoro,ROBERTO,TREMELLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro senza Portafoglio,ROBERTO,TREMELLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro del Lavoro e della Previdenza Sociale,EZIO,VIGORELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro dell'Interno,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro del Bilancio,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro del Tesoro,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro del Bilancio,FERDINANDO,TAMBRONI ARMAROLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro del Commercio con l'Estero,MARIO,MARTINELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro del Commercio con l'Estero,MARIO,MARTINELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Leone,Ministro delle Finanze,MARIO,MARTINELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro senza Portafoglio,GIUSEPPE,CODACCI PISANELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,MInistro senza Portafoglio,GIUSEPPE,CODACCI PISANELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Leone,Ministro senza Portafoglio,GIUSEPPE,CODACCI PISANELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro del Commercio con l'Estero,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro dell'Industria e Commercio,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro dell'Industria e Commercio,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro dell'Industria e Commercio,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro dell'Industria e Commercio,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Leone,Ministro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Leone,Ministro del Lavoro e della Previdenza Sociale,UMBERTO,DELLE FAVE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro delle Partecipazioni Statali,EDGARDO,LAMI STARNUTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro degli Affari Esteri,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro del Bilancio,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro del Bilancio,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro del Tesoro,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro degli Affari Esteri,AMINTORE,FANFANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro degli Affari Esteri,AMINTORE,FANFANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro del Lavoro e della Previdenza Sociale,AMINTORE,FANFANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro dell'Agricoltura e Foreste,MARIO,FERRARI AGGRADI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro delle Partecipazioni Statali,MARIO,FERRARI AGGRADI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro dei Trasporti,MARIO,FERRARI AGGRADI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,MInistro delle Partecipazioni Statali,MARIO,FERRARI AGGRADI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro del Lavoro e della Previdenza Sociale,VIRGINIO,BERTINELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dei Beni e delle attività culturali e del turismo,DARIO,FRANCESCHINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro della Difesa,ROBERTA,PINOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dell'Interno,ANGELINO,ALFANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro delle Infrastrutture e dei trasporti,MAURIZIO ENZO,LUPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro delle Poste e Telecomunicazioni,GUIDO,CORBELLINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro dei Trasporti,GUIDO,CORBELLINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro della Marina Mercantile,GUIDO,CORBELLINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,MInistro senza Portafoglio,GUIDO,CORBELLINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro del Bilancio,GIUSEPPE,MEDICI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro della Pubblica Istruzione,GIUSEPPE,MEDICI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro della Pubblica Istruzione,GIUSEPPE,MEDICI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,MInistro senza Portafoglio,GIUSEPPE,MEDICI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro della Sanità,VINCENZO,MONALDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro delle Poste e Telecomunicazioni,LORENZO,SPALLINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro delle Poste e Telecomunicazioni,LORENZO,SPALLINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro della Pubblica Istruzione,GIACINTO,BOSCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro di Grazia e Giustizia,GIACINTO,BOSCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro della Sanità,CAMILLO,GIARDINA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro della Sanità,CAMILLO,GIARDINA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro della Sanità,CAMILLO,GIARDINA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro senza Portafoglio,CAMILLO,GIARDINA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro dell'Industria e Commercio,GIORGIO,BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro delle Partecipazioni Statali,GIORGIO,BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro delle Partecipazioni Statali,GIORGIO,BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro senza Portafoglio,GIORGIO,BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro senza Portafoglio,GIORGIO,BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro delle Finanze,GIUSEPPE,TRABUCCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro delle Finanze,GIUSEPPE,TRABUCCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro delle Finanze,GIUSEPPE,TRABUCCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro della Giustizia,ANDREA,ORLANDO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dell'Ambiente e della tutela del territorio e del mare,GIAN LUCA,GALLETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro della Salute,BEATRICE,LORENZIN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro per la Semplificazione e la pubblica amministrazione,MARIA ANNA,MADIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro degli Affari esteri,FEDERICA,MOGHERINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro per le Riforme costituzionali e i rapporti con il Parlamento,MARIA ELENA,BOSCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,"Ministro dell'Istruzione, dell'università e della ricerca",STEFANIA,GIANNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro delle Politiche agricole alimentari e forestali,MAURIZIO,MARTINA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dell'Economia e delle finanze,PIETRO CARLO,PADOAN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dello Sviluppo economico,FEDERICA,GUIDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro del Lavoro e delle politiche sociali,GIULIANO,POLETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro senza portafoglio per gli affari regionali,MARIA CARMELA,LANZETTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro della Pubblica Istruzione,LUIGI,GUI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro della Pubblica Istruzione,ALDO,MORO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro delle Finanze,LUIGI,PRETI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro del Commercio con l'Estero,LUIGI,PRETI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro dell'Agricoltura e Foreste,MARIANO,RUMOR
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro delle Poste e Telecomunicazioni,CARLO,RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro dei Trasporti,FIORENTINO,SULLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro del Lavoro e della Previdenza Sociale,FIORENTINO,SULLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro dei Lavori Pubblici,FIORENTINO,SULLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro del Lavoro e della Previdenza Sociale,BENIGNO,ZACCAGNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,I Governo Tambroni,Ministro del Lavoro e della Previdenza Sociale,BENIGNO,ZACCAGNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro dei Lavori Pubblici,BENIGNO,ZACCAGNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Segni,Ministro del Commercio con l'Estero,RINALDO,DEL BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,II Governo Fanfani,Ministro senza Portafoglio,RINALDO,DEL BO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,III Governo Fanfani,Ministro del Turismo e Spettacolo,ALBERTO,FOLCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,IV Governo Fanfani,Ministro del Turismo e Spettacolo,ALBERTO,FOLCHI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,V Governo De Gasperi,Ministro della Difesa,RANDOLFO,PACCIARDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro delle Infrastrutture e dei trasporti,MATTEO,RENZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro senza portafoglio,ENRICO,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dello sviluppo economico,MATTEO,RENZI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro dell'Economia e delle finanze,ENRICO,ZANETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro senza portafoglio per gli affari regionali e per le autonomie,MARIA CARMELA,LANZETTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro dello Sviluppo economico,TERESA,BELLANOVA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Vice Ministro degli Affari esteri e della cooperazione internazionale,MARIO,GIRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro degli Affari esteri e della cooperazione internazionale,PAOLO,GENTILONI SILVERI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro delle Infrastrutture e dei trasporti,GRAZIANO,DELRIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro per gli Affari regionali e le autonomie,ENRICO,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,I Governo Renzi,Ministro dello Sviluppo economico,CARLO,CALENDA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro del Commercio con l'Estero,BERNARDO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro del Commercio con l'Estero,BERNARDO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro senza Portafoglio,GIULIO,PASTORE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro senza Portafoglio,GIULIO,PASTORE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro senza Portafoglio,GIULIO,PASTORE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro della Marina Mercantile,ALBERTO,SIMONINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dell'Africa Italiana,ALCIDE,DE GASPERI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro di Grazia e Giustizia,GUIDO,GONELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro della Pubblica Istruzione,GUIDO,GONELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro dei Trasporti e dell'Aviazione Civile,ANGELO RAFFAELE,JERVOLINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro dei Trasporti e dell'Aviazione Civile,ANGELO RAFFAELE,JERVOLINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro degli Affari Esteri,PIETRO,NENNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro senza Portafoglio,PIETRO,NENNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro senza Portafoglio,PIETRO,NENNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro senza Portafoglio,PIETRO,NENNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro di Grazia e Giustizia,ATTILIO,PICCIONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro senza Portafoglio,ATTILIO,PICCIONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro senza Portafoglio,ATTILIO,PICCIONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro senza Portafoglio,ATTILIO,PICCIONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro senza Portafoglio,ATTILIO,PICCIONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro degli Affari Esteri,GIUSEPPE,SARAGAT
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro degli Affari Esteri,GIUSEPPE,SARAGAT
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dell'Interno,MARIO,SCELBA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro della Difesa,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro della Difesa,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,MInistro dell'Industria e Commercio,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,"Ministro dell'Industria, Commercio e Artigianato",GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,"Ministro dell'Industria, Commercio e Artigianato",GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro delle Poste e Telecomunicazioni,GIUSEPPE,SPATARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro dell'Interno,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro dell'Interno,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro dell'Interno,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro senza Portafoglio,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Rumor,Ministro senza Portafoglio,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dell'Industria e Commercio,GIUSEPPE,TOGNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dei Lavori Pubblici,SALVATORE,ALDISIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dei Trasporti,PIETRO,CAMPILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro senza Portafoglio,PIETRO,CAMPILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro del Lavoro e della Previdenza Sociale,ACHILLE,MARAZZA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dell'Agricoltura e Foreste,ANTONIO,SEGNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro dei Trasporti,LODOVICO,D'ARAGONA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro degli Affari Esteri,CARLO,SFORZA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro senza Portafoglio,TIZIANO,TESSITORI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro delle Finanze,EZIO,VANONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro del Commercio con l'Estero,UGO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro senza Portafoglio,UGO,LA MALFA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro della Marina Mercantile,GIUSEPPE,LUPIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro di Grazia e Giustizia,ORONZO,REALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro di Grazia e Giustizia,ORONZO,REALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro di Grazia e Giustizia,ORONZO,REALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro delle Finanze,ORONZO,REALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro del Commercio con l'Estero,IVAN MATTEO,LOMBARDO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro delle Finanze,ROBERTO,TREMELLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro delle Finanze,ROBERTO,TREMELLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro della Difesa,ROBERTO,TREMELLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro della Marina Mercantile,RAFFAELE PIO,PETRILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro senza Portafoglio,RAFFAELE PIO,PETRILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro senza Portafoglio,ITALO GIULIO,CAIATI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro dell'Agricoltura e Foreste,FRANCESCO,RESTIVO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro dell'Interno,FRANCESCO,RESTIVO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro dell'Interno,FRANCESCO,RESTIVO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Rumor,Ministro dell'Interno,FRANCESCO,RESTIVO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Leone,Ministro del Bilancio e della Programmazione Economica,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Rumor,MInistro del Tesoro,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro del Turismo e Spettacolo,ACHILLE,CORONA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro del Turismo e Spettacolo,ACHILLE,CORONA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro del Turismo e Spettacolo,ACHILLE,CORONA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,MInistro del Lavoro e della Previdenza Sociale,UMBERTO,DELLE FAVE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro senza Portafoglio,UMBERTO,DELLE FAVE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro senza Portafoglio,EUGENIO,GATTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,II Governo Rumor,MInistro senza Portafoglio,EUGENIO,GATTO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro dell'Industria e Commercio,EDGARDO,LAMI STARNUTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro del Bilancio,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,VI Governo De Gasperi,Ministro del Tesoro,GIUSEPPE,PELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,I Governo Moro,Ministro dei Lavori Pubblici,GIOVANNI,PIERACCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,II Governo Moro,Ministro del Bilancio,GIOVANNI,PIERACCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro del Bilancio,GIOVANNI,PIERACCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,III Governo Moro,Ministro del Bilancio e della Programmazione Economica,GIOVANNI,PIERACCINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,I Governo Rumor,Ministro della Sanità,CAMILLO,RIPAMONTI
