nome,cognome,gender
DOMENICO,SARTOR,male
GIANNI,SAVOLDI,male
VINCENZO,SCARLATO,male
PRIMO,SCHIAVON,male
VINICIO,SCIPIONI,male
VINCENZO,SCOTTI,male
MARTINO,BARDOTTI,male
DONATO,SCUTARI,male
GIACOMO,SEDATI,male
GABRIELE,SEMERARO,male
PIETRO,SERRENTINO,male
STEFANO,SERVADEI,male
FRANCESCO,SERVELLO,male
MARCELLO,SGARLATA,male
CLAUDIO,SIGNORILE,male
MARCELLO,SIMONACCI,male
GIUSEPPE,SINESIO,male
GIOVANNI,SISTO,male
ALBINO,SKERK,male
ENRICO NICOLA,SPADOLA,male
UGO,SPAGNOLI,male
EDOARDO,SPERANZA,male
GIORGIO,SPITELLA,male
PIETRO,SPONZIELLO,male
CARLO,STELLA,male
FERDINANDO,STORCHI,male
FIORENTINO,SULLO,male
MARIO,TANASSI,male
DANILO,TANI,male
ANTONIO,BASLINI,male
MICHELE,TANTALO,male
EUGENIO,TARABINI,male
GIULIO,TEDESCHI,male
ADELIO,TERRAROLI,male
GIANCARLO,TESINI,male
ALDO,BASSI,male
ALESSANDRO,TESSARI,male
GIUSEPPE,TOCCO,male
ALBERTO,TODROS,male
ALDO,TORTORELLA,male
RENATO,TOZZI CONDIVI,male
FILIPPO,TRAINA,male
VINCENZO,TRANTINO,male
GIOVANNI,TRAVERSA,male
PIERANTONIO MIRKO,TREMAGLIA,male
ADOLFO,BATTAGLIA,male
ANTONINO,TRIPODI,male
ANTONELLO,TROMBADORI,male
FERDINANDO,TRUZZI,male
LUIGI,TURCHI,male
FRANCESCO,TURNATURI,male
GIACINTO,URSO,male
SALVATORE,URSO,male
ROMANO,BACCARINI,male
VINCENZO,BALZAMO,male
PIERGIORGIO,BERGONZI,male
GIORGIO,BRAMBILLA,male
ANTONIO,CARCARINO,male
GRAZIANO,CIONI,male
RAFFAELE,VALENSISE,male
GUIDO,DE MARTINO,male
PANCRAZIO ANTONINO,DE PASQUALE,male
LINO,DIANA,male
MAURO,DUTTO,male
ANTONIO,FISCHETTI,male
MARIO,VALIANTE,male
MAURIZIO,GIRALDI,male
GIOVANNI,GORIA,male
LUIGI,GRILLO,male
FERDINANDO,IMPOSIMATO,male
ROCCO,LARIZZA,male
ANGELO,LAURICELLA,male
GIULIO,MACERATINI,male
SILVIO,MANTOVANI,male
BRUNO,MATTEJA,male
CARMINE,MENSORIO,male
FILIPPO,MICHELI,male
BRUNO,VECCHIARELLI,male
GIOVANNI,MONGIELLO,male
SERGIO,MORONI,male
GAETANO,OLIVIERI,male
STEFANO,PASSIGLI,male
CLAUDIO,PETRUCCIOLI,male
MAURIZIO,PIERONI,male
ANTONIO,PREVOSTO,male
EDOARDO,RONCHI,male
VITTORIO,SBARDELLA,male
OSCAR LUIGI,SCALFARO,male
SALVATORE,SENESE,male
ALDO,VENTURINI,male
ANGELO,STANISCIA,male
CARLO,TASSI,male
GIROLAMO,TRIPODI,male
QUIRINO,RUSSO,male
GIANFRANCO,SABBATINI,male
SANDRO,SACCUCCI,male
VITTORIO,SALVATORI,male
EGIZIO,SANDOMENICO,male
GABRIELE UGO,SBOARINA,male
SERGIO,SEGRE,male
PIERO FRANCESCO,BARGELLINI,male
FRANCESCO,SOBRERO,male
ALDO,SPINELLI,male
MARIO ANDREA,BARTOLINI,male
LIVIO,STEFANELLI,male
ARTEMIO,STRAZZI,male
MARIO,TAMINI,male
ACHILLE,TARSIA INCURIA,male
CESARE,TERRANOVA,male
SERGIO,TESI,male
GIUSEPPE,TORTORELLA,male
RUBES,TRIVA,male
MARIO,VAGHI,male
PAOLO,BATTINO VITTORELLI,male
SAVINO GIUSEPPE,VANIA,male
GUIDO,VENEGONI,male
DAVIDE,VISANI,male
ROBERTO,VISENTIN,male
PAOLO,VOLPONI,male
MARIO,VETRONE,male
RUGGERO,VILLA,male
SEBASTIANO,VINCELLI,male
BENIGNO,ZACCAGNINI,male
MARIO,ZAGARI,male
GIUSEPPE,ZAMBERLETTI,male
AMOS,ZANIBELLI,male
MICHELE,ZOLLA,male
PIETRO,ZOPPI,male
GIUSEPPE,ALBERGANTI,male
GIOVANNI FRANCESCO,ALLIATA DI MONTEREALE,male
LEONETTO,AMADEI,male
LUIGI,AMATO,male
ALFREDO,AMATUCCI,male
GAETANO,AMBRICO,male
GASPARE,AMBROSINI,male
PIETRO,AMENDOLA,male
FERDINANDO,AMICONI,male
GIUSEPPE,ANGELINI,male
NICOLA,ANGELUCCI,male
GIOVANNI MARIA,ANGIOY,male
GIUSEPPE,ARATA,male
GIUSEPPE,ARCAINI,male
GIUSEPPE,ARMOSINO,male
MARIO,ASSENNATO,male
LUIGI,BACCICONI,male
GINO,BALDASSARI,male
LUIGI,BALDUZZI,male
GIOVANNI,BALTARO,male
SALVATORE,BARBERI,male
ORAZIO,BARBIERI,male
FAUSTO,BARBINA,male
VITTORIO,BARDINI,male
SILVANO,BARESI,male
CESARE,BARONI,male
ATTILIO,BARTOLE,male
LUIGI,BARZINI,male
GIUSEPPE,BASILE,male
GUIDO,BASILE,male
GIULIO,BATTISTINI,male
STEFANO,BAZOLI,male
EZIO,BECCASTRINI,male
ANGELO,BELLATO,male
GIROLAMO,BELLAVISTA,male
RAFFAELLO,BELLUCCI,male
LUIGI FILIPPO,BENEDETTINI,male
LUIGI,BENNANI,male
ANTONIO,BERNIERI,male
MARIO,BERRY,male
GIUSEPPE,BERTI,male
FIRMINO,BERTONE,male
FRANCESCO GIORGIO,BETTIOL,male
GIUSEPPE,BIANCANI,male
BRUNO,BIANCHI,male
GIANFILIPPO,BENEDETTI,male
GERARDO,BIANCHI,male
MICHELE,BIANCO,male
LORENZO,BIASUTTI,male
TEODORO,BIGI,male
LUIGI,BIMA,male
WALTER,BINNI,male
GIUSEPPE,BOGONI,male
GIUSEPPE MARIO,BOIDI,male
BARTOLOMEO,BOLLA,male
HANS,BENEDIKTER,male
CORRADO,BONFANTINI,male
RAIMONDO SALVATORE,BORSELLINO,male
GIOVANNI,BOTTONELLI,male
CESARE,BENSI,male
UBERTO,BREGANZE,male
GIOVANNI,BRUNO,male
ALDO,BUZZELLI,male
FRANCESCO,CACCIATORE,male
PACIFICO,CALANDRONE,male
GIUSEPPE SEBASTIANO,CALASSO,male
MICHELE,CAMPOSARCUNO,male
FRANCESCO,CAPACCHIONE,male
GUGLIELMO,CAPPELLETTI,male
RENATO,CAPPUGI,male
MASSIMO,CAPRARA,male
SALVATORE,CARA,male
ANGELO,CARBONI,male
ANTONIO,CARCATERRA,male
GIUSEPPE,CARONIA,male
FILADELFIO,CARONITI,male
GIOVANNI BATTISTA,CARRON,male
ALDO,CASALINUOVO,male
NELLO,CASERTA,male
EDGARDO,CASTELLI,male
PIETRO,CASTIGLIA,male
ATTILIO,CASTROGIOVANNI,male
NERINO,CAVALLARI,male
VINCENZO,CAVALLARI,male
ALCIDE,BERLOFFA,male
NICOLA,CAVALLARO,male
ALBERTO MARIO,CAVALLOTTI,male
SEVERINO,CAVAZZINI,male
ANTONIO,CAVINATO,male
DOMENICO,CHIARAMELLO,male
EGIDIO,CHIARINI,male
CLAUDIO,CIANCA,male
VINCENZO,CICERONE,male
AMERIGO,CLOCCHIATTI,male
IVO,COCCIA,male
FRANCESCO,COLITTO,male
FRANCESCO,CONCETTI,male
BRUNO,CORBI,male
EPICARMO,CORBINO,male
GIACOMO,CORONA,male
MARIO,COTELLESSA,male
CARLO,CREMASCHI,male
ALDO,CUCCHI,male
IVANO,CURTI,male
ANTONINO,CUTTITTA,male
ANGELO,D'AGOSTINO,male
PIETRO,DAL POZZO,male
FERDINANDO,D'AMBROSIO,male
UGO,DAMIANI,male
GIOVANNI,BERSANI,male
MICHELE,D'AMICO,male
EMILIO,D'AMORE,male
ANTONIO,DANIELE,male
ANTONIO,DAZZI,male
GERARDO,DE CARO,male
FABIO,DE FELICE,male
GIUSEPPE MENOTTI,DE FRANCESCO,male
RINALDO,DEL BO,male
CARLO,DELCROIX,male
UGO,DE MERCURIO,male
NICOLO',DI BERNARDO,male
PIETRO,DI GIACOMO,male
LUIGI,DI MAURO,male
GIOVANNI,DE TOTTO,male
GIUSEPPE,VENTUROLI,male
VERALDO,VESPIGNANI,male
PEPPINO,ALDROVANDI,male
UGO,VETERE,male
MARIO,BECCARIA,male
STEFANO,VETRANO,male
BRUNO UMBERTO,VINCENZI,male
MANLIO,VINEIS,male
LINO,VITALE,male
NAZARENO,VITALI,male
ANGELO,BECCIU,male
RENZO,ZAFFANELLA,male
ALFEO,ZANINI,male
FRANCESCO,ZOPPETTI,male
GIUSEPPE,ZURLO,male
CORRADO,BELCI,male
GIUSEPPE,ABBRUZZESE,male
EDGARDO,ALBONI,male
GIUSEPPE,ALESSI,male
GIUSEPPE,AMASIO,male
NICOLA,BELLISARIO,male
ITALO,BELLOTTI,male
ENEA,BALDINI,male
COSTANTINO,BELLUSCIO,male
EZIO,BATTISTELLA,male
GASPARE,BAVETTA,male
ERMANNO,BENOCCI,male
ALBERTO,BEMPORAD,male
ENNIO,BONEA,male
GIANGUIDO,BORGHESE,male
QUIRINO,BORIN,male
GIBERTO,BOSISIO,male
GIOVANNI,BOTTA,male
MASSIMO,ALESI,male
GIUSEPPE,BRIGHENTI,male
ANTONINO,CALAMO,male
ENRICO,BERLINGUER,male
ALFIO,CAPONI,male
GIOVANNI,BERLINGUER,male
FRANCESCO,CAVALLARO,male
SEVERINO,CAVERI,male
MARCELLO,CHIATANTE,male
GUIDO,BERNARDI,male
EUDE MARIO,CICERONE,male
BRUNO,BERNINI,male
AURELIO,CURTI,male
RENATO,DEGLI ESPOSTI,male
PIERANTONINO,BERTE',male
ERNESTO,DEL GIUDICE,male
ENRICO MICHELE,DEMARCHI,male
VITTORIO,DE STASIO,male
LUIGI,BERTOLDI,male
JOHANN HANS,DIETL,male
NINO,D'IPPOLITO,male
DOMENICO,DI LUZIO,male
RAFFAELE,DI NARDO,male
AGOSTINO,DI STEFANO GENOVA,male
ANTIGONO,DONATI,male
LUIGI,DUCCI,male
LORIS,BIAGIONI,male
ANTON,EBNER,male
ARNALDO,FABRIANI,male
ANGELO,FACCHIN,male
PIETRO,FADDA,male
VIRGILIO,FAILLA,male
BATTISTA,FALCHI,male
NOVERINO,FALETTI,male
AUGUSTO CESARE,FANELLI,male
BRUNO,FASSINA,male
FRANCESCO,FERRARI,male
PIERINO LUIGI,FERRARI,male
LUIGI,FILOSA,male
GIOSUE',FIORENTINO,male
ADOLFO,FIUMANO',male
VITTORIO,FOA,male
SALVATORE,FODERARO,male
ENRICO,FOGLIAZZA,male
ALBERTO,FOLCHI,male
PALMIRO,FORESI,male
MATTEO,FORNALE,male
NICOLA,FOSCHINI,male
FRANCESCO,FRANCESCHINI,male
FORTUNATO,BIANCHI,male
PASQUALE,FRANCO,male
RAFFAELE,FRANCO,male
RENZO,FRANZO,male
LUIGI,FRUNZIO,male
ANTONIO,GABRIELI,male
MICHELANGELO,GALIOTO,male
CONCETTO,GALLO,male
GERARDO,BIANCO,male
MATTEO,GAUDIOSO,male
RICCARDO,GEFTER WONDRICH,male
ORESTE,GELMINI,male
GIUSEPPE,GERBINO,male
GIUSTO,GEREMIA,male
ATTILIO,GERMANO,male
SILVIO,GEUNA,male
ENZO,GIACCHERO,male
ANTONIO,GIACONE,male
IGINO,GIORDANI,male
VITTORIO,GIORGI,male
GIUSEPPE,GONELLA,male
NATALE,GORINI,male
DANTE,GORRERI,male
AGOSTINO,BIGNARDI,male
FELICIANO,GRANATI,male
DANTE,GRAZIOSI,male
GIOVANNI ITALO,GRECO,male
ANTONIO,GREPPI,male
LUIGI,GREZZI,male
PIETRO,GRIFONE,male
GIOVANNI,GRILLI,male
RENZO,HELFER,male
GABRIELE,INVERNIZZI,male
ALBERTO,JACOMETTI,male
FRANCESCO,LAMI,male
ROMOLO,LANDI,male
GIORGIO,LA PIRA,male
GIUSEPPE,LAZZATI,male
PIETRO,LECCISO,male
GIOVANNI,L'ELTORE,male
STEFANO,LENOCI,male
FRANCESCO,LEONE,male
GIUSEPPE,LEONI,male
GIUSEPPE,LIGUORI,male
RUGGERO,LOMBARDI,male
IVAN MATTEO,LOMBARDO,male
TARCISIO,LONGONI,male
ROBERTO,LUCIFERO,male
LUCIO MARIO,LUZZATTO,male
GIOVAN BATTISTA,MADIA,male
CATULLO,MAFFIOLI,male
CLEMENTE,MAGLIETTA,male
VALDO,MAGNANI,male
ARISTODEMO,MANIERA,male
PIERRAIMONDO,MANZINI,male
VITTORIO,MARANGONE,male
FRANCESCO,MARENGHI,male
ENRICO,MARIANI,male
EDOARDO ANGELO,MARTINO,male
ENRICO,MARTINO,male
ANSELMO,MARTONI,male
GUIDO,BODRATO,male
GUIDO,MARTUSCELLI,male
VITTORIO EMANUELE,MARZOTTO,male
UMBERTO PAOLO,MASSOLA,male
GIANCARLO,MATTEOTTI,male
CRESCENZO,MAZZA,male
VINCENZO,MAZZEI,male
MARIO,MELLONI,male
NATALE,MENOTTI,male
CLAUDIO,MERENDA,male
SILVIO,MESSINETTI,male
GIOVANNI BATTISTA,MIGLIORI,male
GIORGIO,BOGI,male
ROCCO,MINASI,male
OTTORINO,MOMOLI,male
GIUSEPPE,MONTALBANO,male
SILVANO,MONTANARI,male
VITTORINO,MONTE,male
REGINALDO,MONTICELLI,male
RENATO,MORELLI,male
ATTILIO,MORINI,male
COSTANTINO,MORTATI,male
VINCENZO,MOSCATELLI,male
FRANCESCO,MURGIA,male
ARRIGO,BOLDRINI,male
EUGENIO,MUSOLINO,male
ALDO,NATOLI,male
ITALO,NICOLETTO,male
UMBERTO,NOBILE,male
CARLO,OLIVERO,male
SILVIO,ORTONA,male
RANDOLFO,PACCIARDI,male
ARRIGO,PAGANELLI,male
GIULIANO,PAJETTA,male
SILVIO,PAOLUCCI,male
GIOVANNI,PARENTE,male
DANILO,PARIS,male
BORTOLO MANLIO,PAT,male
GENNARO,PATRICOLO,male
EMILIO,PATRISSI,male
FILIPPO,PELOSI,male
GIUSEPPE,PERRONE CAPANO,male
VITTORIO,PERTUSIO,male
GIOVANNI,PETRUCCI,male
ORTENSIO,PIERANTOZZI,male
RENZO,PIGNI,male
ANTONINO,PINO,male
MARIANO,PINTUS,male
GIOVANNI BATTISTA,PITZALIS,male
MARIANO,POLETTO,male
RENATO,QUINTIERI,male
GIUSEPPE,RAPELLI,male
EUGENIO,REALE,male
ITALO,FORMICHELLA,male
GIOVANNI,GIAVI,male
RAFFAELE,DI PRIMIO,male
GIUSEPPE,FASOLI,male
GIUSEPPE,ALESSANDRINI,male
TOMMASO,BIAMONTE,male
GIUSEPPE,FERRARIS,male
ALFREDO,BIANCHI,male
NICOLA,FORTINI,male
SEBASTIANO,FULCI,male
ARGEO,GAMBELLI FENILI,male
NELUSCO,GIACHINI,male
ODDO,BIASINI,male
BRUNO,GOMBI,male
GIUSEPPE,GRANATA,male
GIORGIO,BINI,male
GIOVAMBATTISTA,GRIMALDI,male
RODOLFO,GUERRINI,male
IPPAZIO,IMPERIALE,male
DAVIDE ULISSE,LAJOLO,male
GINO,BIRINDELLI,male
ANTONIO,BISAGLIA,male
ALFREDO,BISIGNANI,male
FRANCESCO,MALFATTI,male
SALVATORE,MARICONDA,male
GENNARO,ALFANO,male
ARTURO,MARZANO,male
DANIELE,MATTALIA,male
PASQUALE,MAULINI,male
GUIDO,MAZZONI,male
VINCENZO,MISEFARI,male
FRANCESCO,MOGLIACCI,male
OTTORINO,MONACO,male
ARMANDO,MONASTERIO,male
ANSELMO,BOLDRIN,male
ANTONIO,MONTANTI,male
LETO,MORVIDI,male
CARLO,MUSSA IVALDI VERCELLI,male
RINO,NANNI,male
OTELLO,NANNUZZI,male
LUIGI,NAPOLITANO,male
ZACCARIA,NEGRONI,male
BENITO,BOLLATI,male
NICOLA,PAGLIARANI,male
GIACOMO,BOLOGNA,male
PASQUALINO,PASQUALICCHIO,male
GILBERTO,BONALUMI,male
FRANCESCO,PEZZINO,male
TULLIO,PIETROBONO,male
GONARIO,PINNA,male
EMO,BONIFAZI,male
CARLO,PROTTI,male
EMILIO,PUCCI,male
ARNALDO,RACCHETTI,male
GIANLUCA,FUSILLI,male
GIOVANNI BATTISTA,MELIS,male
PAOLO,PULCIANI,male
ANDREA,CAROPPO,male
ROBERTO,BAGNASCO,male
FEDERICO,FORNARO,male
GIUSEPPE LUCIANO CALOGERO,PROVENZANO,male
ANDREA,PELLICINI,male
MAURO ANTONIO DONATO,LAUS,male
ALESSANDRO,CATTANEO,male
FRANCESCO,GALLO,male
STEFANO MARIA,BENVENUTI GOSTOLI,male
MARCO,OSNATO,male
VIRGINIO,MEROLA,male
EMILIANO,FOSSI,male
CALOGERO,PISANO,male
EDOARDO,ZIELLO,male
ALESSANDRO,PALOMBI,male
ALESSANDRO MANUEL,BENVENUTO,male
LUCIANO,CANTONE,male
MANLIO,MESSINA,male
FRANCESCO,CANNIZZARO,male
EMANUELE,LOPERFIDO,male
GIACOMO DIEGO,GATTA,male
MAURO,D'ATTIS,male
UBALDO,PAGANO,male
ROBERTO,PELLA,male
PIERO,DE LUCA,male
FRANCESCO,BATTISTONI,male
MARCELLO,COPPO,male
TULLIO,FERRANTE,male
MAURO,ROTELLI,male
MASSIMILIANO,PANIZZUT,male
NICOLA,ZINGARETTI,male
DIETER,STEGER,male
EMANUELE,PRISCO,male
CIRO,MASCHIO,male
EMILIANO,FENU,male
GIANMAURO,DELL'OLIO,male
NICOLA,CARE',male
FRANCESCO MARIA SALVATORE,CIANCITTO,male
NOVO UMBERTO,MAERNA,male
PASQUALINO,PENZA,male
GIOVANNI,ARRUZZOLO,male
FABRIZIO,CECCHETTI,male
ANTHONY EMANUELE,BARBAGALLO,male
FABIO,PIETRELLA,male
ANDREA,DI GIUSEPPE,male
GIANNI,LAMPIS,male
DOMENICO,FURGIUELE,male
ANTONIO,D'ALESSIO,male
ANDREA,CRIPPA,male
DEVIS,DORI,male
MAURO,DEL BARBA,male
ANDREA,DELMASTRO DELLE VEDOVE,male
MARCO,FURFARO,male
FILIPPO,SCERRA,male
UGO,CAPPELLACCI,male
AGOSTINO,SANTILLO,male
GIUSEPPE,BICCHIELLI,male
FRANCESCO,MICHELOTTI,male
PAOLO,BARELLI,male
GIUSEPPE,CONTE,male
AUGUSTO,CURTI,male
GIULIO,CENTEMERO,male
ALBERTO,STEFANI,male
ROSSANO,SASSO,male
MARCO,PELLEGRINI,male
ANTONIO,BALDELLI,male
VINCENZO,AMICH,male
LUCA,SBARDELLA,male
MARCO,SARRACINO,male
ANDREA,DE BERTOLDI,male
GIANGIACOMO,CALOVINI,male
FEDERICO,MASSA,male
LORENZO,BECATTINI,male
MATTEO,MICHELI,male
PAOLO,ROSSI,male
GIUSEPPE,ROMANINI,male
FRANCESCO,PRINA,male
EMILIANO,MINNUCCI,male
NICOLA,CIRACI',male
ANDREA,MAESTRI,male
GIOVANNI,PALLADINO,male
GIORGIO,MULE',male
ROBERTO,TRAVERSI,male
MARCO,RIZZONE,male
MICHELE,CASINO,male
LUCIANO,CILLIS,male
CLAUDIO,BORGHI,male
ALESSANDRO,AMITRANO,male
ANTONIO,FEDERICO,male
CARLO,PIASTRA,male
DAVIDE,GALANTINO,male
FRANCESCO,ACQUAROLI,male
SALVATORE,CAIATA,male
GIOVANNI BATTISTA,TOMBOLATO,male
MANFREDI,POTENTI,male
VINCENZO,SPADAFORA,male
FILIPPO GIUSEPPE,PERCONTI,male
MARCO,BELLA,male
VIRGINIO,CAPARVI,male
GUGLIELMO,GOLINELLI,male
LUCA,MIGLIORINO,male
ALBERTO,MANCA,male
PAOLO,LATTANZIO,male
NUNZIO,ANGIOLA,male
ROBERTO,ROSSINI,male
GIANNI,TONELLI,male
GIORGIO,LOVECCHIO,male
EMANUELE,CESTARI,male
ANTONIO,PENTANGELO,male
GIUSEPPE ERCOLE,BELLACHIOMA,male
PAOLO,SIANI,male
GALEAZZO,BIGNAMI,male
SANTI,CAPPELLANI,male
STEFANO,MUGNAI,male
PIETRO,PITTALIS,male
GIANFRANCO,DI SARNO,male
ANDREA,RUGGIERI,male
SERSE,SOVERINI,male
GAVINO,MANCA,male
CAMILLO,D'ALESSANDRO,male
FEDERICO,MOLLICONE,male
MARCO,LACARRA,male
LORENZO,FIORAMONTI,male
GUIDO,DE MARTINI,male
MASSIMILIANO,DE TOMA,male
GIANLUCA,VINCI,male
CARMELO,MICELI,male
LUIGI,D'ERAMO,male
LUCA,RIZZO NERVO,male
FABIO,BERARDINI,male
CARLO UGO,DE GIROLAMO,male
ANTONIO,TASSO,male
FILIPPO,SENSI,male
EMILIO,CARELLI,male
LUIGI,MARATTIN,male
LUCA,SUT,male
LUCIANO,NOBILI,male
ROBERTO,NOVELLI,male
MANUEL,TUZI,male
LUIGI,IOVINO,male
SEBASTIANO,CUBEDDU,male
PAOLO,GIULIODORI,male
FRANCESCO,BERTI,male
LEONARDO,DONNO,male
ANTONIO,MARTINO,male
ANDREA,CASO,male
GIANPAOLO,CASSESE,male
ADRIANO,VARRICA,male
ANDREA,ROSSI,male
GIANLUCA,ROSPI,male
MARCO,SILVESTRONI,male
RAFFAELE,TOPO,male
DAVIDE,ZANICHELLI,male
SALVATORE,DEIDDA,male
ANTONIO,ZENNARO,male
GIOVANNI LUCA,ARESTA,male
JACOPO,MORRONE,male
DAVIDE,AIELLO,male
RICCARDO,RICCIARDI,male
ANTONIO,LOMBARDO,male
RAFFAELE,BRUNO,male
FRANCESCO,CRITELLI,male
MARCELLO,GEMMATO,male
RICCARDO,MAGI,male
FELICE,MARIANI,male
CATELLO,VITIELLO,male
FRANCESCO,SILVESTRI,male
PIETRO,NAVARRA,male
MICHELE,NITTI,male
RAPHAEL,RADUZZI,male
PASQUALE,MAGLIONE,male
CARLO,FATUZZO,male
DIEGO,BINELLI,male
FLAVIO,GASTALDI,male
ALESSANDRO,COLUCCI,male
FRANCESCO,LOLLOBRIGIDA,male
GABRIELE,LORENZONI,male
LORENZO,FONTANA,male
NICOLA,ACUNZO,male
LUIGI,CASCIELLO,male
GIOVANNI,RUSSO,male
FRANCESCO,ZICCHIERI,male
RICCARDO AUGUSTO,MARCHETTI,male
PAOLO,TRANCASSINI,male
ALVISE,MANIERO,male
FRANCESCO,SAPIA,male
CRISTIAN,ROMANIELLO,male
PIERGIORGIO,CORTELAZZO,male
FEDERICO,CONTE,male
GIOVANNI,CURRO',male
DARIO,BOND,male
RICCARDO,MOLINARI,male
FRANCO,MANZATO,male
ROBERTO,ROSSO,male
LORENZO,VIVIANI,male
ANDREA,DARA,male
CLAUDIO,MANCINI,male
ALESSANDRO,SORTE,male
ANDREA,GIACCONE,male
NICCOLO',INVIDIA,male
NICOLA,PROVENZA,male
VITO,COMENCINI,male
GERMANO,RACCHELLA,male
LUCA,CARABETTA,male
IGOR GIANCARLO,IEZZI,male
MICHELE,GUBITOSA,male
MARCO,GRIMALDI,male
FEDERICO,FRENI,male
GIOVANNI,DONZELLI,male
GIOVANNI,VIANELLO,male
SERGIO,VALLOTTO,male
RICCARDO,TUCCI,male
FRANCESCO,FORCINITI,male
ANTONIO,VISCOMI,male
ALESSANDRO,MELICCHIO,male
LUCA,TOCCALINI,male
VITO,DE FILIPPO,male
MAURIZIO,MARTINA,male
GRAZIANO,DELRIO,male
PIETRO CARLO,PADOAN,male
GIOVANNI,FALCONE,male
TRIFONE,ALTIERI,male
COSIMO MARIA,FERRI,male
MARIO,MORGONI,male
STEFANO,CECCANTI,male
GIUSEPPE,BASINI,male
FRANCESCO,SCOMA,male
MARCO,MARIN,male
STEFANO,LEPRI,male
PAOLO,ZANGRILLO,male
MASSIMILIANO,CAPITANIO,male
ERIK UMBERTO,PRETTO,male
GUALTIERO,CAFFARATTO,male
CLAUDIO,PEDRAZZINI,male
ROBERTO,TURRI,male
LEONARDO,TARANTINO,male
ADOLFO,ZORDAN,male
FABIO MASSIMO,BONIARDI,male
FLAVIO,DI MURO,male
DAVIDE,SERRITELLA,male
PAOLO,TIRAMANI,male
COSIMO,ADELIZZI,male
GIANLUCA,CANTALAMESSA,male
GENEROSO,MARAIA,male
MATTEO,PEREGO DI CREMNAGO,male
DIEGO,SOZZANI,male
GIUSEPPE,BUOMPANE,male
MATTIA,MOR,male
NICOLA,PELLICANI,male
GIUSEPPE CESARE,DONINA,male
CARLO,FIDANZA,male
STEFANO,BUFFAGNI,male
LUCA,DE CARLO,male
STEFANO,BENIGNI,male
LINO,PETTAZZI,male
FILIPPO,MATURI,male
ALBERTO LUIGI,GUSMEROLI,male
CARMELO MASSIMO,MISITI,male
ANTONIO,DEL MONACO,male
MARZIO,LIUNI,male
GUIDO,DELLA FRERA,male
DAVIDE,BENDINELLI,male
GRAZIANO,MUSELLA,male
RAFFAELE,TRANO,male
CARLUCCIO,GIACOMETTO,male
DANIELE,BELOTTI,male
GIUSEPPE,D'IPPOLITO,male
PASQUALE PIO GRAZIANO,CANNATELLI,male
MIRCO,BADOLE,male
PAOLO,FORMENTINI,male
ALESSANDRO,GIGLIO VIGNA,male
DAVIDE,GARIGLIO,male
NICOLA,GRIMALDI,male
ALESSANDRO,BATTILOCCHIO,male
RAFFAELE,BARATTO,male
ALEX,BAZZARO,male
MATTEO LUIGI,BIANCHI,male
DIMITRI,COIN,male
JARI,COLLA,male
ALBERTO,RIBOLLA,male
RAFFAELE,NEVI,male
EUGENIO,ZOFFILI,male
PAOLO,PATERNOSTER,male
RICCARDO,OLGIATI,male
ROBERTO PAOLO,FERRARI,male
CLAUDIO,DURIGON,male
MAURO,LUCENTINI,male
ANDREA,FRAILIS,male
FEDERICO,GIANASSI,male
MARCO,PERISSA,male
RICCARDO,ZUCCONI,male
EMANUELE,POZZOLO,male
GAETANO,AMATO,male
ANDREA,BARABOTTI,male
SALVATORE MARCELLO,DI MATTINA,male
MATTEO,ROSSO,male
ANDREA,QUARTINI,male
TOMMASO ANTONINO,CALDERONE,male
STEFANO,CANDIANI,male
GIAN ANTONIO,GIRELLI,male
SAVERIO,CONGEDO,male
FABIO,ROSCANI,male
BACHISIO SILVIO,LAI,male
GIANMARCO,MAZZI,male
GILBERTO,PICHETTO FRATIN,male
MICHELE,SCHIANO DI VISCONTI,male
MAURO,BERRUTO,male
ANDREA,MASCARETTI,male
DAVIDE,BELLOMO,male
DARIO,IAIA,male
ENRICO,CAPPELLETTI,male
ARNALDO,LOMUTI,male
ANTONIO,CASO,male
ANDREA,GNASSI,male
ANDREA,VOLPI,male
ALESSANDRO,AMORESE,male
FLAVIO,TOSI,male
SERGIO,COSTA,male
FRANCESCO MARIA,RUBANO,male
VITO,DE PALMA,male
CARLO,MACCARI,male
GUERINO,TESTA,male
FRANCESCO,MURA,male
FABRIZIO,BENZONI,male
GIORGIO,FEDE,male
NICOLA,OTTAVIANI,male
DARIO,CAROTENUTO,male
MARCO,PADOVANI,male
ANDREA,TREMAGLIA,male
GRAZIANO,PIZZIMENTI,male
FABRIZIO,COMBA,male
LORENZO,MALAGOLA,male
STEFANO,VACCARI,male
GIUSEPPE TOMMASO VINCENZO,MANGIALAVORI,male
GIOVANNI LUCA,CANNATA,male
NAZARIO,PAGANO,male
CLAUDIO MICHELE,STEFANAZZI,male
MASSIMO,MILANI,male
GIANLUCA,CARAMANNA,male
PAOLO,CIANI,male
CARMINE FABIO,RAIMONDO,male
ANDREA,CASU,male
ALESSANDRO,URZI',male
FRANCESCO,BRUZZONE,male
ABOUBAKAR,SOUMAHORO,male
ALDO,MATTIA,male
ANGELO,ROSSI,male
SIMONE,BILLI,male
FRANCESCO EMILIO,BORRELLI,male
ANTONIO,TAJANI,male
PAOLO EMILIO,RUSSO,male
CHRISTIAN DIEGO,DI SANZO,male
LUIGI GIOVANNI,MAIORANO,male
FRANCO,MANES,male
