nome,cognome,gender,legislatura
VITTORINO,VILLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FRANCO,ZAPPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
CARLO,BOTTARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VINCENZO,MAROTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIUSEPPE,AVOLIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
NICOLA,RINALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
CARLO,SANNA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ENRICO,ALBA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ODDINO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ANGELO,CUCCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ERMANNO,DOSSETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FRANCESCO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VITO,SCALIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
SPARTACO,BERAGNOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ALDO,BOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LUCIANO,DE PASCALIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
CASIMIRO,VIZZINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
AGOSTINO,GREGGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ANGELO,BONAITI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
UGO,MARCHESI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LUCIO MARIANO,BRANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FAUSTO,GULLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MATTEO,AGOSTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GOFFREDO,NANNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ARCHIMEDE,TAVERNA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
PIERGIORGIO,BRESSANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GUIDO,CORTESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
EDOARDO,D'ONOFRIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
SALVATORE ANGELO,GITTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FILIPPO,GUERRIERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
SILVIO,AMBROSINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
PIETRO,BUCALOSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ENRICO,MINIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
BRUNETTO,BUCCIARELLI DUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
RENZO,LACONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIULIO,PASTORE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
PIETRO,BUFFONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIUSEPPE ANTONIO,BOTTARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
PAOLO,BONOMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,ROMANATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LUIGI,BORGHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIUSEPPE,SACCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,BORRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
BRUNO,SARGENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,SCARASCIA MUGNOZZA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
RENATO,SCIONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,SCOTONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
EMILIO,SERENI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PRIMO,SILVESTRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
TOMMASO,SORGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIUSEPPE,SPECIALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ANTONINO,SPINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIOVANNI,BORTOT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
BRUNO,STORTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
EGIDIO,SULOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ELVO,TEMPIA VALENTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MANFREDI,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MAURO,TOGNONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ROBERTO,TREMELLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
EMANUELE,TUCCARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIUSEPPE,BOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIETRO,VALEGGIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
TULLIO,VECCHIETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FRANCO,ZAPPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,BOTTARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIUSEPPE,AVOLIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,SANNA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ODDINO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ANGELO,CUCCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FRANCESCO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ELISEO,MILANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ANTONINO,SCAINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VITTORIO,CECATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALESSANDRO,FERRETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VITO,SCALIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CESARE,ALLEGRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
SPARTACO,BERAGNOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALDO,BOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LUCIANO,DE PASCALIS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
AGOSTINO,GREGGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ARMANDO,CASCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIOVANNI,GIRAUDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LUCIO MARIANO,BRANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FAUSTO,GULLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GOFFREDO,NANNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIERGIORGIO,BRESSANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIETRO LUDOVICO,VERGANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
SALVATORE ANGELO,GITTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALDO,ARZILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIOVANNI,DELLO JACOVO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIETRO,BUCALOSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
BRUNETTO,BUCCIARELLI DUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIULIO,PASTORE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIETRO,BUFFONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PAOLO,BONOMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIANFRANCO,ALIVERTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIANFRANCO,ALIVERTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LUIGI,BORGHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CARLO,BORRA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIOVANNI ANDREA,BORROMEO D'ADDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCO,BORTOLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIOVANNI,BORTOT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MANFREDI,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,BOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIER GIORGIO,BOTTARELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CARLO,BOTTARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCESCO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALESSANDRO,FERRETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CESARE,ALLEGRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALDO,BOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ARMANDO,CASCIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LUCIO MARIANO,BRANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIERGIORGIO,BRESSANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FEDERICO,BRINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIETRO,BRUSCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALDO,ARZILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MAURO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIETRO,BUCALOSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
BRUNETTO,BUCCIARELLI DUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIETRO,BUFFONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PAOLO,BONOMI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANFRANCO,ALIVERTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
BRUNO,SARGENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIOVANNI ANDREA,BORROMEO D'ADDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCO,BORTOLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MANFREDI,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
EMILIO,TRABUCCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIUSEPPE,BOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
TULLIO,VECCHIETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PIER GIORGIO,BOTTARELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCESCO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ELISEO,MILANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VITO,SCALIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CESARE,ALLEGRI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALDO,BOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PIERGIORGIO,BRESSANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FEDERICO,BRINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MAURO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PIETRO,BUCALOSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCO,BORTOLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MANFREDI,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,BOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIER GIORGIO,BOTTARELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,BOVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ELISEO,MILANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VITO,SCALIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALDO,BOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
AGOSTINO,GREGGI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIERGIORGIO,BRESSANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FEDERICO,BRINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MAURO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCO,BORTOLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MANFREDI,BOSCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
GIUSEPPE,BOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
ALDO,BOZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
PIERGIORGIO,BRESSANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
MAURO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09
FRANCO,BORTOLANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIUSEPPE,BOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MAURO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIULIO,SPALLONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIULIO,SPALLONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GIULIO,SPALLONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIULIO,SPALLONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ETTORE,VIOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ETTORE,VIOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LUIGI,ZUPPANTE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GIUSEPPE,SALES,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIULIO,PERUGI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIACINTO,ARTALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
BARTOLOMEO,CANNIZZO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
PIETRO,PRESSINOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
CAMILLO,CORSANEGO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GUIDO,RUSSO PEREZ,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,PERLINGIERI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
PAOLO,TREVES,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
RAFFAELE PIO,PETRILLI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ADOLFO,QUINTIERI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUIGI,DE FILPO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ALCIDE,MALAGUGINI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ALESSANDRO,COPPI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
CELESTE,BASTIANETTO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,CUOMO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
OLINDO,CREMASCHI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIUSEPPE,NOTARIANNI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FRANCESCO,CHIEFFI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ALBERTO,SIMONINI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,BOVETTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUIGI,MEDA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
EZIO,VIGORELLI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
VITO GIUSEPPE,GALATI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,CARIGNANI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
VINCENZO,TIERI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
PIERO,MALVESTITI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ITALO GIULIO,CAIATI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
RENATO,TEGA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
EZIO,VILLANI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FERDINANDO,TAMBRONI ARMAROLI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ARNALDO,AZZI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ENRICO,GRAZI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ORESTE,BONOMELLI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
NICOLA,LA GRAVINESE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
UMBERTO,CALOSSO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIUSEPPE,DE FALCO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
EZIO,COPPA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUIGI,CACCIATORE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
VINCENZO,SELVAGGI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,CASO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
COSTANTE,BIANCHI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FIORENZO,CIMENTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUDOVICO,SICIGNANO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FRANCESCO,CAROLEO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIUSEPPE,RICCI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GUGLIELMO,SCHIRATTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ALDO ENZO,PIGNATARI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GINO,PIERI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
QUINTO,BUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUIGI,CHATRIAN,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
UGO,RODINO',male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ANGELO,CORSI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
EMILIO,ZANNERINI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ALCIDE,DE GASPERI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
CELESTE CARLO,NEGARVILLE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ENRICO,TOSI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
VITTORIO,GHIDETTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUIGI,ALLEGATO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
PASQUALE,CORTESE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
LUIGI,MORELLI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GAETANO,MARTINO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
CORRADO,TERRANOVA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,CARTIA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI,TONETTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
TEODORO,BUBBIO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
RAFFAELE,RECCA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
MARIO,CEVOLOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ATTILIO,SALVATORE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
EMANUELE,GUERRIERI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIOVANNI BATTISTA,PERA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
MICHELE,VALENTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FAUSTO,PECORARI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FELICE,PLATONE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
PIETRO,MENTASTI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ENRICO,MEDI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ANTONIO,FERRARESE,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIORDANO,PRATOLONGO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
GIUSEPPE,DOZZA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
RODOLFO,VICENTINI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
STELLIO,LOZZA,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
EDOARDO,CLERICI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
ANTONIO,GUARIENTO,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
FILIPPO,BARATTOLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
FILIPPO,BARATTOLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
CAMILLO,CORSANEGO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
MATTEO,TONENGO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ALBERIGO,LENZA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GUIDO,RUSSO PEREZ,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIOVANNI,PERLINGIERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIACOMO,CASONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIUSEPPE,BABBI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
PAOLO,TREVES,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
SANTO FILIPPO NERI,SEMERARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
EGIDIO,FERRARA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
RAFFAELE PIO,PETRILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ADOLFO,QUINTIERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
LUIGI,DE FILPO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ALCIDE,MALAGUGINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ALESSANDRO,COPPI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
OLINDO,CREMASCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIUSEPPE,NOTARIANNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
FRANCESCO,COCCO ORTU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
FRANCESCO,CHIEFFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
ALBERTO,SIMONINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIOVANNI,BOVETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
GIULIO,TURCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
LUIGI,MEDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01
