Persona,gender,graduated
Andrea_Negrari,male,yes
Giuseppe_Niccolai,male,yes
Guglielmo_Nucci,male,yes
Flavio_Orlandi,male,yes
Carlo_Baldi,male,yes
Filippo_Maria_Pandolfi,male,yes
Gennaro_Papa,male,yes
Alfredo_Pazzaglia,male,yes
Mario_Pedini,male,yes
Renato_Ballardini,male,yes
Erminio_Pennacchini,male,yes
Valentino_Perdona',male,yes
Antonino_Perrone,male,yes
Alessandro_Pertini,male,yes
Enea_Piccinelli,male,yes
Gino_Picciotto,male,yes
Giuseppe_Pisanu,male,yes
Giovanni_Prandini,male,yes
Roberto_Prearo,male,yes
Luigi_Preti,male,yes
Francesco_Principe,male,yes
Ernesto_Pucci,male,yes
Calogero_Pumilia,male,yes
Enrico_Quaranta,male,yes
Luciano_Radi,male,yes
Davide_Barba,male,yes
Giuseppe_Rauti,male,yes
Giuseppe_Reale,male,yes
Oronzo_Reale,male,yes
Alessandro_Reggiani,male,yes
Antonio_Pepe,male,yes
Sergio_Chiamparino,male,yes
Dario_Ortolano,male,yes
Marco_Furio_Colombo,male,yes
Giorgio_Panattoni,male,yes
Renato_Cambursano,male,yes
Giorgio_Gardiol,male,yes
Sergio_Rogna_Manassero,male,yes
Giuseppe_Niedda,male,yes
Giorgio_Merlo,male,yes
Vittorio_Voglino,male,yes
Eugenio_Viale,male,yes
Lino_Rava,male,yes
Sandro_Delmastro_Delle_Vedove,male,yes
Michele_Saponara,male,yes
Achille_Serra,male,yes
Gabriele_Angelo_Pagliuzzi,male,yes
Gabriele_Cimadoro,male,yes
Giovanni_Deodato,male,yes
Francesco_Monaco,male,yes
Carlo_Giuseppe_Stelluti,male,yes
Dario_Rivolta,male,yes
Roberto_Radice,male,yes
Ercolino_Duilio,male,yes
Gian_Paolo_Landi,male,yes
Sergio_Guido_Fumagalli,male,yes
Ferdinando_Targetti,male,yes
Vincenzo_Berardino_Angeloni,male,yes
Vincenzo_Cerulli_Irelli,male,yes
Nicola_Carlesi,male,yes
Federico_Orlando,male,yes
Nicola_Giovanni_Pagliuca,male,yes
Vincenzo_Sica,male,yes
Domenico_Izzo,male,yes
Giovanni_Saverio_Pittella,male,yes
Gianluigi_Scaltritti,male,yes
Giuseppe_Fioroni,male,yes
Gianfranco_Saraca,male,yes
Pietro_Fausto_Carotti,male,yes
Gian_Franco_Schietroma,male,yes
Cesidio_Casinelli,male,yes
Lucio_Testa,male,yes
Ennio_Parrelli,male,yes
Carlo_Leoni,male,yes
Giorgio_Pasetto,male,yes
Domenico_Volpini,male,yes
Andrea_Guarino,male,yes
Pier_Paolo_Cento,male,yes
Cesare_Previti,male,yes
Fabio_Ciani,male,yes
Paolo_Barbi,male,yes
Antoniogiorgio_Benvenuto,male,yes
Stefano_Losurdo,male,yes
Luigi_Gastaldi,male,yes
Umberto_Giovine,male,yes
Danilo_Morini,male,yes
Marcello_Olivi,male,yes
Ruggero_Orlando,male,yes
Pietro_Padula,male,yes
Renato_Palumbo,male,yes
Leonardo_Pandolfo,male,yes
Mario_Pani,male,yes
Pasquale_Pascariello,male,yes
Eugenio_Peggio,male,yes
Maurizio_Pensa,male,yes
Tommaso_Perantuono,male,yes
Amerigo_Petrucci,male,yes
Sergio_Pezzati,male,yes
Domenico_Pica,male,yes
Rolando_Picchioni,male,yes
Enrico_Piccone,male,yes
Pietro_Pirolo,male,yes
Ennio_Pompei,male,yes
Giorgio_Postal,male,yes
Pasquale_Bandiera,male,yes
Nevol_Querci,male,yes
Fausto_Samuele_Quilleri,male,yes
Marino_Raicich,male,yes
Francesco_Rausa,male,yes
Pietro_Rende,male,yes
Sergio_Trabattoni,male,yes
Ruggero_Ruggeri,male,yes
Massimo_Maria_Berruti,male,yes
Francesco_Merloni,male,yes
Giancarlo_Giorgetti,male,yes
Renzo_Tosolini,male,yes
Ugo_Parolo,male,yes
Lamberto_Riva,male,yes
Paolo_Corsini,male,yes
Emilio_Delbono,male,yes
Adriano_Paroli,male,yes
Alessandro_Ce',male,yes
Davide_Carlo_Caparini,male,yes
Franco_Frattini,male,yes
Sandro_Schmid,male,yes
Luigi_Olivieri,male,yes
Giuseppe_Detomas,male,yes
Mario_Prestamburgo,male,yes
Domenico_Pittino,male,yes
Manlio_Contento,male,yes
Giorgio_Rebuffa,male,yes
Claudio_Scajola,male,yes
Giovanni_Eugenio_Marongiu,male,yes
Claudio_Burlando,male,yes
Alessandro_Giovanni_Repetto,male,yes
Nerio_Nesi,male,yes
Alberto_Giorgetti,male,yes
Luca_Alberto_Paolo_Bagliani,male,yes
Tiziano_Treu,male,yes
Fiorenzo_Dalla_Rosa,male,yes
Carlo_Fongaro,male,yes
Gianantonio_Mazzocchin,male,yes
Dino_Scantamburlo,male,yes
Demetrio_Pietro_Errigo,male,yes
Paolo_Peruzza,male,yes
Marcello_Basso,male,yes
Guido_Dussin,male,yes
Lamberto_Dini,male,yes
Lapo_Pistelli,male,yes
Cornelio_Veltri,male,yes
Natale_Maria_Alfonso_D'amico,male,yes
Alfredo_Strambi,male,yes
Romano_Prodi,male,yes
Sergio_Sabattini,male,yes
Salvatore_Biasco,male,yes
Maurizio_Migliavacca,male,yes
Roberto_Barbieri,male,yes
Raffaele_Cananzi,male,yes
Salvatore_Piccolo,male,yes
Domenico_Tuccillo,male,yes
Uberto_Siola,male,yes
Paolo_Russo,male,yes
Aniello_Di_Nardo,male,yes
Giuseppe_Petrella,male,yes
Italo_Bocchino,male,yes
Mario_Gazzilli,male,yes
Nicola_Cosentino,male,yes
Michele_Abbate,male,yes
Antonio_Maccanico,male,yes
Roberto_Manzione,male,yes
Gennaro_Malgieri,male,yes
Giuseppe_Fronzuti,male,yes
Raffaele_Marotta,male,yes
Nicandro_Marinacci,male,yes
Alfredo_Mantovano,male,yes
Rocco_Maggi,male,yes
Paolo_Rubino,male,yes
Giannicola_Sinisi,male,yes
Ermanno_Iacobellis,male,yes
Giuseppe_Rossiello,male,yes
Giovanni_Divella,male,yes
Rosario_Antonio_Polizzi,male,yes
Donato_Bruno,male,yes
Luigi_Vitali,male,yes
Francesco_Fino,male,yes
Aldo_Brancati,male,yes
Paolo_Palma,male,yes
Giuseppe_Galati,male,yes
Domenico_Paolo_Romano_Carratelli,male,yes
Giovanni_Filocamo,male,yes
Armando_Veneto,male,yes
Salvatore_Giacalone,male,yes
Carmelo_Carrara,male,yes
Giuseppe_Amato,male,yes
Antonino_Mangiacavallo,male,yes
Francesco_Stagno_D'alcontres,male,yes
Gaetano_Rabbito,male,yes
Michele_Renato_Cappella,male,yes
Antonio_Borrometi,male,yes
Giovanni_Battista_Caruano,male,yes
Paolo_Cuccu,male,yes
Salvatore_Cherchi,male,yes
Salvatore_Ladu,male,yes
Antonio_Attili,male,yes
Francesco_Carboni,male,yes
Paolo_Manca,male,yes
Piero_Melograni,male,yes
Stefano_Riccio,male,yes
Gaetano_Rasi,male,yes
Teresio_Delfino,male,yes
Lucio_Colletti,male,yes
Pietro_Armani,male,yes
Micael_Salvati,male,yes
Paolo_Armaroli,male,yes
Stefano_Bastianoni,male,yes
Filippo_Berselli,male,yes
Antonio_Boccia,male,yes
Pierluigi_Copercini,male,yes
Giovanni_Dell'elce,male,yes
Antonio_Di_Bisceglie,male,yes
Pietro_Fontanini,male,yes
Alberto_Giorgio_Gagliardi,male,yes
Antonino_Gazzara,male,yes
Pasquale_Giuliano,male,yes
Antonino_Lo_Presti,male,yes
Filippo_Mancuso,male,yes
Antonio_Marzano,male,yes
Giovanni_Meloni,male,yes
Riccardo_Migliori,male,yes
Nicola_Miraglia_Del_Giudice,male,yes
Carlo_Pace,male,yes
Giancarlo_Pagliarini,male,yes
Elio_Massimo_Palmizio,male,yes
Livio_Proietti,male,yes
Gaetano_Veneto,male,yes
Luca_Giuseppe_Volonte',male,yes
Augusto_Fantozzi,male,yes
Simone_Enrico_Gnaga,male,yes
Paolo_Bonaiuti,male,yes
Guido_Possa,male,yes
Eduardo_Bruno,male,yes
Giuliano_Pisapia,male,yes
Bonaventura_Lamacchia,male,yes
Roberto_Villetti,male,yes
Massimo_Ostillio,male,yes
Luigi_Cesaro,male,yes
Luca_Danese,male,yes
Marcello_Dell'utri,male,yes
Antonio_Leone,male,yes
Giovanni_Giuseppe_Paolo_Panetta,male,yes
Giuseppe_Del_Barone,male,yes
Filippo_Ascierto,male,yes
Dario_Galli,male,yes
Gaetano_Pecorella,male,yes
Michele_Corvino,male,yes
Salvatore_Tatarella,male,yes
Arturo_Mario_Luigi_Parisi,male,yes
Enrico_Luigi_Micheli,male,yes
Francesco_Maione,male,yes
Antonio_Loddo,male,yes
Guido_Giuseppe_Rossi,male,yes
Giorgio_Bissacco,male,yes
Alberto_Aiardi,male,yes
Virginio_Rognoni,male,yes
Pier_Luigi_Romita,male,yes
Mariano_Rumor,male,yes
Emidio_Revelli,male,yes
Pietro_Riccio,male,yes
Salvatore_Riela,male,yes
Umberto_Righetti,male,yes
Giovanni_Roberti,male,yes
Nettuno_Pino_Romualdi,male,yes
Elio_Rosati,male,yes
Attilio_Ruffini,male,yes
Carlo_Russo,male,yes
Ferdinando_Russo,male,yes
Luciano_Barca,male,yes
Elvio_Alfonso_Salvatore,male,yes
Franco_Salvi,male,yes
Carlo_Sangalli,male,yes
Orazio_Santagati,male,yes
Giorgio_Santuz,male,yes
Angelo_Maria_Sanza,male,yes
Domenico_Sartor,male,yes
Vincenzo_Scarlato,male,yes
Vincenzo_Scotti,male,yes
Martino_Bardotti,male,yes
Giacomo_Sedati,male,yes
Gabriele_Semeraro,male,yes
Stefano_Servadei,male,yes
Marcello_Sgarlata,male,yes
Claudio_Signorile,male,yes
Marcello_Simonacci,male,yes
Giovanni_Sisto,male,yes
Enrico_Nicola_Spadola,male,yes
Ugo_Spagnoli,male,yes
Edoardo_Speranza,male,yes
Giorgio_Spitella,male,yes
Pietro_Sponziello,male,yes
Ferdinando_Storchi,male,yes
Fiorentino_Sullo,male,yes
Mario_Tanassi,male,yes
Antonio_Baslini,male,yes
Michele_Tantalo,male,yes
Eugenio_Tarabini,male,yes
Giulio_Tedeschi,male,yes
Adelio_Terraroli,male,yes
Giancarlo_Tesini,male,yes
Aldo_Bassi,male,yes
Alessandro_Tessari,male,yes
Giuseppe_Tocco,male,yes
Alberto_Todros,male,yes
Aldo_Tortorella,male,yes
Renato_Tozzi_Condivi,male,yes
Filippo_Traina,male,yes
Vincenzo_Trantino,male,yes
Pierantonio_Mirko_Tremaglia,male,yes
Adolfo_Battaglia,male,yes
Antonino_Tripodi,male,yes
Antonello_Trombadori,male,yes
Luigi_Turchi,male,yes
Francesco_Turnaturi,male,yes
Vincenzo_Balzamo,male,yes
Piergiorgio_Bergonzi,male,yes
Raffaele_Valensise,male,yes
Guido_De_Martino,male,yes
Pancrazio_Antonino_De_Pasquale,male,yes
Lino_Diana,male,yes
Mauro_Dutto,male,yes
Antonio_Fischetti,male,yes
Mario_Valiante,male,yes
Giovanni_Goria,male,yes
Luigi_Grillo,male,yes
Ferdinando_Imposimato,male,yes
Giulio_Maceratini,male,yes
Silvio_Mantovani,male,yes
Carmine_Mensorio,male,yes
Bruno_Vecchiarelli,male,yes
Giovanni_Mongiello,male,yes
Sergio_Moroni,male,yes
Gaetano_Olivieri,male,yes
Stefano_Passigli,male,yes
Maurizio_Pieroni,male,yes
Antonio_Prevosto,male,yes
Edoardo_Ronchi,male,yes
Oscar_Luigi_Scalfaro,male,yes
Salvatore_Senese,male,yes
Aldo_Venturini,male,yes
Angelo_Staniscia,male,yes
Carlo_Tassi,male,yes
Quirino_Russo,male,yes
Gianfranco_Sabbatini,male,yes
Vittorio_Salvatori,male,yes
Gabriele_Ugo_Sboarina,male,yes
Francesco_Sobrero,male,yes
Livio_Stefanelli,male,yes
Achille_Tarsia_Incuria,male,yes
Cesare_Terranova,male,yes
Giuseppe_Tortorella,male,yes
Paolo_Battino_Vittorelli,male,yes
Savino_Giuseppe_Vania,male,yes
Davide_Visani,male,yes
Mario_Vetrone,male,yes
Benigno_Zaccagnini,male,yes
Mario_Zagari,male,yes
Giovanni_Francesco_Alliata_Di_Montereale,male,yes
Leonetto_Amadei,male,yes
Alfredo_Amatucci,male,yes
Gaetano_Ambrico,male,yes
Gaspare_Ambrosini,male,yes
Pietro_Amendola,male,yes
Ferdinando_Amiconi,male,yes
Giuseppe_Angelini,male,yes
Nicola_Angelucci,male,yes
Giovanni_Maria_Angioy,male,yes
Giuseppe_Arata,male,yes
Giuseppe_Armosino,male,yes
Mario_Assennato,male,yes
Luigi_Balduzzi,male,yes
Salvatore_Barberi,male,yes
Fausto_Barbina,male,yes
Silvano_Baresi,male,yes
Cesare_Baroni,male,yes
Attilio_Bartole,male,yes
Luigi_Barzini,male,yes
Giuseppe_Basile,male,yes
Guido_Basile,male,yes
Giulio_Battistini,male,yes
Stefano_Bazoli,male,yes
Girolamo_Bellavista,male,yes
Luigi_Bennani,male,yes
Mario_Berry,male,yes
Giuseppe_Berti,male,yes
Firmino_Bertone,male,yes
Gianfilippo_Benedetti,male,yes
Gerardo_Bianchi,male,yes
Michele_Bianco,male,yes
Lorenzo_Biasutti,male,yes
Luigi_Bima,male,yes
Walter_Binni,male,yes
Giuseppe_Mario_Boidi,male,yes
Hans_Benedikter,male,yes
Corrado_Bonfantini,male,yes
Raimondo_Salvatore_Borsellino,male,yes
Uberto_Breganze,male,yes
Giovanni_Bruno,male,yes
Aldo_Buzzelli,male,yes
Francesco_Cacciatore,male,yes
Michele_Camposarcuno,male,yes
Francesco_Capacchione,male,yes
Guglielmo_Cappelletti,male,yes
Massimo_Caprara,male,yes
Salvatore_Cara,male,yes
Angelo_Carboni,male,yes
Antonio_Carcaterra,male,yes
Giuseppe_Caronia,male,yes
Filadelfio_Caroniti,male,yes
Giovanni_Battista_Carron,male,yes
Aldo_Casalinuovo,male,yes
Nello_Caserta,male,yes
Edgardo_Castelli,male,yes
Pietro_Castiglia,male,yes
Attilio_Castrogiovanni,male,yes
Vincenzo_Cavallari,male,yes
Alcide_Berloffa,male,yes
Nicola_Cavallaro,male,yes
Alberto_Mario_Cavallotti,male,yes
Antonio_Cavinato,male,yes
Domenico_Chiaramello,male,yes
Vincenzo_Cicerone,male,yes
Ivo_Coccia,male,yes
Francesco_Colitto,male,yes
Francesco_Concetti,male,yes
Bruno_Corbi,male,yes
Giacomo_Corona,male,yes
Mario_Cotellessa,male,yes
Carlo_Cremaschi,male,yes
Aldo_Cucchi,male,yes
Angelo_D'agostino,male,yes
Ferdinando_D'ambrosio,male,yes
Ugo_Damiani,male,yes
Giovanni_Bersani,male,yes
Emilio_D'amore,male,yes
Antonio_Daniele,male,yes
Antonio_Dazzi,male,yes
Gerardo_De_Caro,male,yes
Giuseppe_Menotti_De_Francesco,male,yes
Rinaldo_Del_Bo,male,yes
Carlo_Delcroix,male,yes
Ugo_De_Mercurio,male,yes
Nicolo'_Di_Bernardo,male,yes
Pietro_Di_Giacomo,male,yes
Stefano_Vetrano,male,yes
Bruno_Umberto_Vincenzi,male,yes
Manlio_Vineis,male,yes
Lino_Vitale,male,yes
Nazareno_Vitali,male,yes
Angelo_Becciu,male,yes
Giuseppe_Alessi,male,yes
Nicola_Bellisario,male,yes
Italo_Bellotti,male,yes
Costantino_Belluscio,male,yes
Gaspare_Bavetta,male,yes
Alberto_Bemporad,male,yes
Ennio_Bonea,male,yes
Gianguido_Borghese,male,yes
Quirino_Borin,male,yes
Giberto_Bosisio,male,yes
Giovanni_Botta,male,yes
Giovanni_Berlinguer,male,yes
Francesco_Cavallaro,male,yes
Severino_Caveri,male,yes
Marcello_Chiatante,male,yes
Aurelio_Curti,male,yes
Pierantonino_Berte',male,yes
Ernesto_Del_Giudice,male,yes
Luigi_Bertoldi,male,yes
Domenico_Di_Luzio,male,yes
Raffaele_Di_Nardo,male,yes
Agostino_Di_Stefano_Genova,male,yes
Antigono_Donati,male,yes
Luigi_Ducci,male,yes
Loris_Biagioni,male,yes
Anton_Ebner,male,yes
Arnaldo_Fabriani,male,yes
Angelo_Facchin,male,yes
Pietro_Fadda,male,yes
Virgilio_Failla,male,yes
Battista_Falchi,male,yes
Noverino_Faletti,male,yes
Pierino_Luigi_Ferrari,male,yes
Luigi_Filosa,male,yes
Giosue'_Fiorentino,male,yes
Adolfo_Fiumano',male,yes
Vittorio_Foa,male,yes
Salvatore_Foderaro,male,yes
Alberto_Folchi,male,yes
Palmiro_Foresi,male,yes
Nicola_Foschini,male,yes
Francesco_Franceschini,male,yes
Fortunato_Bianchi,male,yes
Pasquale_Franco,male,yes
Renzo_Franzo,male,yes
Luigi_Frunzio,male,yes
Antonio_Gabrieli,male,yes
Michelangelo_Galioto,male,yes
Gerardo_Bianco,male,yes
Matteo_Gaudioso,male,yes
Riccardo_Gefter_Wondrich,male,yes
Giuseppe_Gerbino,male,yes
Giusto_Geremia,male,yes
Attilio_Germano,male,yes
Silvio_Geuna,male,yes
Enzo_Giacchero,male,yes
Igino_Giordani,male,yes
Giuseppe_Gonella,male,yes
Natale_Gorini,male,yes
Agostino_Bignardi,male,yes
Feliciano_Granati,male,yes
Dante_Graziosi,male,yes
Giovanni_Italo_Greco,male,yes
Antonio_Greppi,male,yes
Pietro_Grifone,male,yes
Renzo_Helfer,male,yes
Alberto_Jacometti,male,yes
Giorgio_La_Pira,male,yes
Giuseppe_Lazzati,male,yes
Pietro_Lecciso,male,yes
Giovanni_L'eltore,male,yes
Stefano_Lenoci,male,yes
Giuseppe_Leoni,male,yes
Giuseppe_Liguori,male,yes
Ruggero_Lombardi,male,yes
Roberto_Lucifero,male,yes
Lucio_Mario_Luzzatto,male,yes
Giovan_Battista_Madia,male,yes
Clemente_Maglietta,male,yes
Valdo_Magnani,male,yes
Vittorio_Marangone,male,yes
Francesco_Marenghi,male,yes
Enrico_Mariani,male,yes
Edoardo_Angelo_Martino,male,yes
Enrico_Martino,male,yes
Guido_Bodrato,male,yes
Guido_Martuscelli,male,yes
Vittorio_Emanuele_Marzotto,male,yes
Crescenzo_Mazza,male,yes
Vincenzo_Mazzei,male,yes
Mario_Melloni,male,yes
Natale_Menotti,male,yes
Claudio_Merenda,male,yes
Silvio_Messinetti,male,yes
Giovanni_Battista_Migliori,male,yes
Giorgio_Bogi,male,yes
Rocco_Minasi,male,yes
Giuseppe_Montalbano,male,yes
Reginaldo_Monticelli,male,yes
Renato_Morelli,male,yes
Attilio_Morini,male,yes
Costantino_Mortati,male,yes
Francesco_Murgia,male,yes
Eugenio_Musolino,male,yes
Aldo_Natoli,male,yes
Umberto_Nobile,male,yes
Carlo_Olivero,male,yes
Silvio_Ortona,male,yes
Randolfo_Pacciardi,male,yes
Arrigo_Paganelli,male,yes
Silvio_Paolucci,male,yes
Gennaro_Patricolo,male,yes
Emilio_Patrissi,male,yes
Giuseppe_Perrone_Capano,male,yes
Vittorio_Pertusio,male,yes
Giovanni_Petrucci,male,yes
Ortensio_Pierantozzi,male,yes
Antonino_Pino,male,yes
Mariano_Pintus,male,yes
Giovanni_Battista_Pitzalis,male,yes
Mariano_Poletto,male,yes
Renato_Quintieri,male,yes
Eugenio_Reale,male,yes
Raffaele_Di_Primio,male,yes
Giuseppe_Fasoli,male,yes
Giuseppe_Alessandrini,male,yes
Tommaso_Biamonte,male,yes
Nicola_Fortini,male,yes
Sebastiano_Fulci,male,yes
Oddo_Biasini,male,yes
Giuseppe_Granata,male,yes
Giorgio_Bini,male,yes
Giovambattista_Grimaldi,male,yes
Ippazio_Imperiale,male,yes
Gino_Birindelli,male,yes
Antonio_Bisaglia,male,yes
Salvatore_Mariconda,male,yes
Daniele_Mattalia,male,yes
Ottorino_Monaco,male,yes
Armando_Monasterio,male,yes
Anselmo_Boldrin,male,yes
Leto_Morvidi,male,yes
Carlo_Mussa_Ivaldi_Vercelli,male,yes
Zaccaria_Negroni,male,yes
Benito_Bollati,male,yes
Nicola_Pagliarani,male,yes
Pasqualino_Pasqualicchio,male,yes
Francesco_Pezzino,male,yes
Gonario_Pinna,male,yes
Carlo_Protti,male,yes
Emilio_Pucci,male,yes
Arnaldo_Racchetti,male,yes
Gianluca_Fusilli,male,yes
Paolo_Pulciani,male,yes
Andrea_Caroppo,male,yes
Roberto_Bagnasco,male,yes
Federico_Fornaro,male,yes
Andrea_Pellicini,male,yes
Francesco_Gallo,male,yes
Stefano_Maria_Benvenuti_Gostoli,male,yes
Marco_Osnato,male,yes
Virginio_Merola,male,yes
Emiliano_Fossi,male,yes
Calogero_Pisano,male,yes
Edoardo_Ziello,male,yes
Alessandro_Palombi,male,yes
Alessandro_Manuel_Benvenuto,male,yes
Manlio_Messina,male,yes
Francesco_Cannizzaro,male,yes
Emanuele_Loperfido,male,yes
Giacomo_Diego_Gatta,male,yes
Mauro_D'attis,male,yes
Ubaldo_Pagano,male,yes
Francesco_Battistoni,male,yes
Marcello_Coppo,male,yes
Tullio_Ferrante,male,yes
Mauro_Rotelli,male,yes
Dieter_Steger,male,yes
Emanuele_Prisco,male,yes
Ciro_Maschio,male,yes
Emiliano_Fenu,male,yes
Gianmauro_Dell'olio,male,yes
Francesco_Maria_Salvatore_Ciancitto,male,yes
Novo_Umberto_Maerna,male,yes
Giovanni_Arruzzolo,male,yes
Anthony_Emanuele_Barbagallo,male,yes
Fabio_Pietrella,male,yes
Gianni_Lampis,male,yes
Domenico_Furgiuele,male,yes
Antonio_D'alessio,male,yes
Andrea_Crippa,male,yes
Devis_Dori,male,yes
Mauro_Del_Barba,male,yes
Andrea_Delmastro_Delle_Vedove,male,yes
Marco_Furfaro,male,yes
Filippo_Scerra,male,yes
Ugo_Cappellacci,male,yes
Agostino_Santillo,male,yes
Giuseppe_Bicchielli,male,yes
Francesco_Michelotti,male,yes
Giuseppe_Conte,male,yes
Augusto_Curti,male,yes
Giulio_Centemero,male,yes
Alberto_Stefani,male,yes
Marco_Pellegrini,male,yes
Antonio_Baldelli,male,yes
Luca_Sbardella,male,yes
Marco_Sarracino,male,yes
Andrea_De_Bertoldi,male,yes
Giangiacomo_Calovini,male,yes
Federico_Massa,male,yes
Lorenzo_Becattini,male,yes
Matteo_Micheli,male,yes
Francesco_Prina,male,yes
Emiliano_Minnucci,male,yes
Nicola_Ciraci',male,yes
Andrea_Maestri,male,yes
Giovanni_Palladino,male,yes
Giorgio_Mule',male,yes
Roberto_Traversi,male,yes
Marco_Rizzone,male,yes
Luciano_Cillis,male,yes
Claudio_Borghi,male,yes
Antonio_Federico,male,yes
Carlo_Piastra,male,yes
Francesco_Acquaroli,male,yes
Salvatore_Caiata,male,yes
Manfredi_Potenti,male,yes
Marco_Bella,male,yes
Virginio_Caparvi,male,yes
Guglielmo_Golinelli,male,yes
Alberto_Manca,male,yes
Paolo_Lattanzio,male,yes
Nunzio_Angiola,male,yes
Roberto_Rossini,male,yes
Gianni_Tonelli,male,yes
Antonio_Pentangelo,male,yes
Giuseppe_Ercole_Bellachioma,male,yes
Paolo_Siani,male,yes
Galeazzo_Bignami,male,yes
Stefano_Mugnai,male,yes
Pietro_Pittalis,male,yes
Gianfranco_Di_Sarno,male,yes
Andrea_Ruggieri,male,yes
Camillo_D'alessandro,male,yes
Marco_Lacarra,male,yes
Guido_De_Martini,male,yes
Gianluca_Vinci,male,yes
Carmelo_Miceli,male,yes
Fabio_Berardini,male,yes
Carlo_Ugo_De_Girolamo,male,yes
Filippo_Sensi,male,yes
Emilio_Carelli,male,yes
Luigi_Marattin,male,yes
Luca_Sut,male,yes
Manuel_Tuzi,male,yes
Sebastiano_Cubeddu,male,yes
Francesco_Berti,male,yes
Gianpaolo_Cassese,male,yes
Adriano_Varrica,male,yes
Gianluca_Rospi,male,yes
Raffaele_Topo,male,yes
Davide_Zanichelli,male,yes
Antonio_Zennaro,male,yes
Giovanni_Luca_Aresta,male,yes
Jacopo_Morrone,male,yes
Davide_Aiello,male,yes
Riccardo_Ricciardi,male,yes
Antonio_Lombardo,male,yes
Riccardo_Magi,male,yes
Catello_Vitiello,male,yes
Pietro_Navarra,male,yes
Michele_Nitti,male,yes
Raphael_Raduzzi,male,yes
Pasquale_Maglione,male,yes
Alessandro_Colucci,male,yes
Francesco_Lollobrigida,male,yes
Gabriele_Lorenzoni,male,yes
Lorenzo_Fontana,male,yes
Nicola_Acunzo,male,yes
Giovanni_Russo,male,yes
Riccardo_Augusto_Marchetti,male,yes
Paolo_Trancassini,male,yes
Alvise_Maniero,male,yes
Francesco_Sapia,male,yes
Cristian_Romaniello,male,yes
Federico_Conte,male,yes
Giovanni_Curro',male,yes
Dario_Bond,male,yes
Riccardo_Molinari,male,yes
Franco_Manzato,male,yes
Lorenzo_Viviani,male,yes
Alessandro_Sorte,male,yes
Andrea_Giaccone,male,yes
Niccolo'_Invidia,male,yes
Nicola_Provenza,male,yes
Luca_Carabetta,male,yes
Francesco_Forciniti,male,yes
Antonio_Viscomi,male,yes
Alessandro_Melicchio,male,yes
Luca_Toccalini,male,yes
Vito_De_Filippo,male,yes
Maurizio_Martina,male,yes
Graziano_Delrio,male,yes
Pietro_Carlo_Padoan,male,yes
Giovanni_Falcone,male,yes
Trifone_Altieri,male,yes
Cosimo_Maria_Ferri,male,yes
Giuseppe_Basini,male,yes
Francesco_Scoma,male,yes
Marco_Marin,male,yes
Stefano_Lepri,male,yes
Paolo_Zangrillo,male,yes
Massimiliano_Capitanio,male,yes
Roberto_Turri,male,yes
Adolfo_Zordan,male,yes
Flavio_Di_Muro,male,yes
Paolo_Tiramani,male,yes
Gianluca_Cantalamessa,male,yes
Generoso_Maraia,male,yes
Matteo_Perego_Di_Cremnago,male,yes
Diego_Sozzani,male,yes
Giuseppe_Buompane,male,yes
Mattia_Mor,male,yes
Stefano_Buffagni,male,yes
Filippo_Maturi,male,yes
Alberto_Luigi_Gusmeroli,male,yes
Carmelo_Massimo_Misiti,male,yes
Antonio_Del_Monaco,male,yes
Davide_Bendinelli,male,yes
Raffaele_Trano,male,yes
Carluccio_Giacometto,male,yes
Giuseppe_D'ippolito,male,yes
Pasquale_Pio_Graziano_Cannatelli,male,yes
Davide_Gariglio,male,yes
Nicola_Grimaldi,male,yes
Alessandro_Battilocchio,male,yes
Alberto_Ribolla,male,yes
Raffaele_Nevi,male,yes
Federico_Gianassi,male,yes
Marco_Perissa,male,yes
Emanuele_Pozzolo,male,yes
Gaetano_Amato,male,yes
Matteo_Rosso,male,yes
Andrea_Quartini,male,yes
Tommaso_Antonino_Calderone,male,yes
Saverio_Congedo,male,yes
Gianmarco_Mazzi,male,yes
Gilberto_Pichetto_Fratin,male,yes
Michele_Schiano_Di_Visconti,male,yes
Mauro_Berruto,male,yes
Andrea_Mascaretti,male,yes
Davide_Bellomo,male,yes
Dario_Iaia,male,yes
Enrico_Cappelletti,male,yes
Arnaldo_Lomuti,male,yes
Antonio_Caso,male,yes
Andrea_Gnassi,male,yes
Andrea_Volpi,male,yes
Alessandro_Amorese,male,yes
Sergio_Costa,male,yes
Francesco_Maria_Rubano,male,yes
Vito_De_Palma,male,yes
Carlo_Maccari,male,yes
Guerino_Testa,male,yes
Fabrizio_Benzoni,male,yes
Nicola_Ottaviani,male,yes
Andrea_Tremaglia,male,yes
Graziano_Pizzimenti,male,yes
Fabrizio_Comba,male,yes
Lorenzo_Malagola,male,yes
Giuseppe_Tommaso_Vincenzo_Mangialavori,male,yes
Giovanni_Luca_Cannata,male,yes
Nazario_Pagano,male,yes
Claudio_Michele_Stefanazzi,male,yes
Gianluca_Caramanna,male,yes
Paolo_Ciani,male,yes
Carmine_Fabio_Raimondo,male,yes
Andrea_Casu,male,yes
Aboubakar_Soumahoro,male,yes
Angelo_Rossi,male,yes
Simone_Billi,male,yes
Antonio_Tajani,male,yes
Paolo_Emilio_Russo,male,yes
Christian_Diego_Di_Sanzo,male,yes
